Station ID/Identification de la station,Correction Type/Type de correction,Data Type/Type de données,Start Time (UTC)/Heure de début (TUC),End Time (UTC)/Heure de fin (TUC),Applied Time (UTC)/Temps appliqué (TUC),Timezone Offset/Décalage Horaire,Comment/Commentaire,Settings/Paramètre,Parameters Processing Order/Ordre d'application des paramètres
02CD006,CopyPaste,HG,2023-12-14T14:35:00,2023-12-14T18:35:00,2024-01-10T20:03:32,-5,"COPY & PASTE: from Stage.Logger for Telemetry Gap FillOverride: Copy & Paste‌Source Data Set: Stage.Logger@02CD006, time shift: 00:00 minutes.‌",,PreProcessing
02CD006,CopyPaste,HG,2023-11-02T13:10:00,2023-11-02T16:05:00,2024-01-10T20:02:56,-5,"COPY & PASTE: from Stage.Logger for Telemetry Gap FillOverride: Copy & Paste‌Source Data Set: Stage.Logger@02CD006, time shift: 00:00 minutes.‌",,PreProcessing
02CD006,CopyPaste,HG,2023-10-19T06:55:00,2023-10-28T22:45:00,2024-01-10T20:02:29,-5,"COPY & PASTE: from Stage.Logger for Telemetry Gap FillOverride: Copy & Paste‌Source Data Set: Stage.Logger@02CD006, time shift: 00:00 minutes.‌",,PreProcessing
02CD006,CopyPaste,HG,2023-10-16T06:40:00,2023-10-16T10:15:00,2024-01-10T20:01:36,-5,"COPY & PASTE: from Stage.Logger for Telemetry Gap FillOverride: Copy & Paste‌Source Data Set: Stage.Logger@02CD006, time shift: 00:00 minutes.‌",,PreProcessing
02CD006,Drift,HG,2023-09-27T14:00:00,2024-01-09T17:50:00,2024-01-10T20:04:28,-5,SRC: Drift of +0.005m applied visit to visit,"DriftPoints:(Offset:0,Time:2023-09-27T14:00:00Z);(Offset:0.005,Time:2024-01-09T17:50:00Z)",Normal
02CD006,CopyPaste,QR,2023-08-12T08:45:00,2023-08-13T18:20:00,2023-10-27T17:11:35,-5,Override: Log Linear‌Q(t) = 0.27388937244940054e^(-0.017636260419570993t)‌,,Normal
02CD006,RevertToRaw,QR,2023-08-11T18:15:00,2023-08-12T09:00:00,2023-10-27T17:11:09,-5,,,Normal
02CD006,CopyPaste,QR,2023-08-11T17:30:00,2023-10-01T16:55:00,2023-10-26T19:33:56,-5,Override: Freehand‌,,Normal
02CD006,RevertToRaw,QR,2023-03-30T21:15:00,2023-03-31T10:50:00,2023-06-28T15:05:44,-5,,,Normal
02CD006,CopyPaste,QR,2023-03-30T09:05:00,2023-03-30T21:15:00,2023-06-28T15:06:14,-5,Override: Freehand‌,,Normal
02CD006,CopyPaste,HG,2023-03-28T21:30:00,2023-03-29T09:35:00,2023-03-31T21:29:49,-5,"COPY PASTE:Override: Copy & Paste‌Source Data Set: Stage.Logger@02CD006, time shift: 00:00 minutes.‌",,PreProcessing
02CD006,CopyPaste,HG,2023-03-14T08:30:00,2023-03-14T09:35:00,2023-03-31T21:29:00,-5,"COPY PASTE:Override: Copy & Paste‌Source Data Set: Stage.Logger@02CD006, time shift: 00:00 minutes.‌",,PreProcessing
02CD006,CopyPaste,QR,2023-03-03T18:15:00,2023-03-31T17:00:00,2023-07-19T19:33:55,-5,ESTIMATION: Beaver activityOverride: Log Linear‌Q(t) = 1.4809848864374402e^(0.005524399498364464t)‌,,Normal
02CD006,CopyPaste,QR,2023-02-27T13:25:00,2023-03-31T11:10:00,2023-06-28T14:32:54,-5,ICEOverride: Log Linear‌Q(t) = 1.4847764101085328e^(0.004532654147334693t)‌,,Normal
02CD006,CopyPaste,QR,2023-02-10T01:15:00,2023-03-31T09:20:00,2023-06-20T18:35:52,-5,ICE: Override: Log Linear‌Q(t) = 1.5183427028327308e^(0.002331384908200174t)‌,,Normal
02CD006,DeleteRegion,HG,2023-02-09T13:40:00,2023-02-09T13:45:00,2023-02-13T17:31:11,-5,DISREGARD DUE TO ON SITE ACTIVITIES,,Normal
02CD006,DeleteRegion,HG,2023-02-04T01:50:00,2023-02-04T11:10:00,2023-02-06T16:33:50,-5,DISREGARD: N2 leak due to cold,,Normal
02CD006,DeleteRegion,HG,2023-02-04T01:45:00,2023-02-04T11:15:00,2023-02-06T16:49:03,-5,DISREGARD: N2 leak due to cold,,Normal
02CD006,DeleteRegion,HG,2023-02-03T08:15:00,2023-02-03T16:55:00,2023-02-06T16:32:00,-5,DISREGARD:  N2 leak due to cold ,,Normal
02CD006,DeleteRegion,HG,2023-01-31T08:15:00,2023-01-31T15:45:00,2023-02-06T16:35:43,-5,DISREGARD: N2 leak due to cold,,Normal
02CD006,CopyPaste,QR,2023-01-08T04:10:00,2023-02-05T06:15:00,2024-01-15T15:12:40,-5,,,Normal
02CD006,CopyPaste,QR,2022-12-29T02:25:00,2023-01-26T18:40:00,2024-01-15T15:08:48,-5,,,Normal
02CD006,CopyPaste,QR,2022-12-22T07:50:00,2022-12-28T00:35:00,2024-01-15T15:03:11,-5,,,Normal
02CD006,CopyPaste,QR,2022-12-16T17:35:00,2022-12-22T17:50:00,2024-01-15T14:58:32,-5,Override: Linear‌Q(t) = (-0.02373561302653566)t + 2.1376025403911845‌,,Normal
02CD006,CopyPaste,QR,2022-12-14T18:30:00,2023-02-10T01:40:00,2023-06-20T18:14:28,-5,ICE: Override: Log Linear‌Q(t) = 2.2000307892686743e^(0.006089088691725058t)‌,,Normal
02CD006,RevertToRaw,QR,2022-12-14T14:30:00,2022-12-16T19:35:00,2024-01-15T15:00:18,-5,,,Normal
02CD006,CopyPaste,HG,2022-12-01T16:30:00,2022-12-01T17:35:00,2023-02-13T14:21:01,-5,"COPY AND PASTE FOR GAP FILLINGOverride: Copy & Paste‌Source Data Set: Stage.Logger@02CD006, time shift: 00:00 minutes.‌",,PreProcessing
02CD006,CopyPaste,HG,2022-10-24T16:30:00,2022-10-24T17:35:00,2023-02-13T14:22:53,-5,"COPY AND PASTE FOR ERRONEOUS TRANSMISSIONOverride: Copy & Paste‌Source Data Set: Stage.Logger@02CD006, time shift: 00:00 minutes.‌",,PreProcessing
02CD006,CopyPaste,HG,2022-07-27T16:25:00,2022-07-31T05:20:00,2022-10-27T12:44:42,-5,"Copy & Paste from Stage.Logger - Gap FillOverride: Copy & Paste‌Source Data Set: Stage.Logger@02CD006, time shift: 00:00 minutes.‌",,PreProcessing
02CD006,CopyPaste,HG,2022-07-01T11:00:00,2022-07-01T13:05:00,2022-10-27T12:36:02,-5,"Copy & Paste from Stage.Logger - Gap FillOverride: Copy & Paste‌Source Data Set: Stage.Logger@02CD006, time shift: 00:00 minutes.‌",,PreProcessing
02CD006,Drift,HG,2022-06-15T13:30:00,2022-10-20T18:55:00,2022-10-27T12:48:14,-5,SRC: Drift of +.005m applied visit to visit,"DriftPoints:(Offset:0,Time:2022-06-15T13:30:00Z);(Offset:0.005,Time:2022-10-20T18:55:00Z)",Normal
02CD006,CopyPaste,HG,2022-06-15T11:25:00,2022-06-15T12:40:00,2022-06-16T11:44:04,-5,"Copy & Paste from Stage.Logger - Gap FillOverride: Copy & Paste‌Source Data Set: Stage.Logger@02CD006, time shift: 00:00 minutes.‌",,PreProcessing
02CD006,CopyPaste,HG,2022-05-16T18:00:00,2022-05-16T19:35:00,2022-06-16T11:42:58,-5,"Copy & Paste from Stage.Logger - Gap FillOverride: Copy & Paste‌Source Data Set: Stage.Logger@02CD006, time shift: 00:00 minutes.‌",,PreProcessing
02CD006,Drift,HG,2022-04-21T21:00:00,2022-06-14T18:30:00,2023-03-07T18:49:44,-5,SRC: +0.005 m applied visit to visit,"DriftPoints:(Offset:0,Time:2022-04-21T21:00:00Z);(Offset:0.005,Time:2022-06-14T18:30:00Z)",Normal
02CD006,CopyPaste,HG,2022-03-14T11:25:00,2022-03-14T13:45:00,2022-04-26T13:08:05,-5,"Copy & Paste from Stage.Logger - Gap FillOverride: Copy & Paste‌Source Data Set: Stage.Logger@02CD006, time shift: 00:00 minutes.‌",,PreProcessing
02CD006,DeleteRegion,HG,2022-03-04T11:00:00,2022-03-04T13:50:00,2022-03-07T15:46:12,-5,N2 leak due to cold,,Normal
02CD006,DeleteRegion,HG,2022-03-03T12:40:00,2022-03-03T13:55:00,2022-03-07T15:45:01,-5,N2 leak due to cold,,Normal
02CD006,DeleteRegion,HG,2022-02-28T09:25:00,2022-02-28T14:25:00,2022-03-07T15:43:28,-5,N2 leak due to cold,,Normal
02CD006,DeleteRegion,HG,2022-02-24T06:55:00,2022-02-24T14:35:00,2022-03-07T15:41:29,-5,N2 leak due to cold,,Normal
02CD006,DeleteRegion,HG,2022-02-15T10:45:00,2022-02-15T15:35:00,2022-03-07T15:39:52,-5,N2 leak due to cold,,Normal
02CD006,DeleteRegion,HG,2022-02-14T03:10:00,2022-02-14T16:35:00,2022-03-07T15:38:34,-5,N2 leak due to cold,,Normal
02CD006,DeleteRegion,HG,2022-02-13T03:45:00,2022-02-13T15:55:00,2022-03-07T15:36:39,-5,N2 leak due to cold,,Normal
02CD006,DeleteRegion,HG,2022-02-05T05:35:00,2022-02-05T16:00:00,2022-03-07T15:10:35,-5,N2 leak due to cold,,Normal
02CD006,DeleteRegion,HG,2022-02-04T05:10:00,2022-02-04T15:50:00,2022-03-07T15:08:47,-5,N2 leak due to cold,,Normal
02CD006,DeleteRegion,HG,2022-01-29T05:00:00,2022-01-29T15:25:00,2022-02-03T17:12:56,-5,N2 leak,,Normal
02CD006,DeleteRegion,HG,2022-01-28T10:35:00,2022-01-28T16:00:00,2022-02-03T17:11:49,-5,N2 leak,,Normal
02CD006,DeleteRegion,HG,2022-01-26T08:50:00,2022-01-26T15:20:00,2022-02-03T17:10:24,-5,N2 leak,,Normal
02CD006,DeleteRegion,HG,2022-01-25T12:25:00,2022-01-25T15:45:00,2022-02-03T17:09:23,-5,N2 leak,,Normal
02CD006,DeleteRegion,HG,2022-01-23T11:50:00,2022-01-23T16:00:00,2022-02-03T17:08:11,-5,N2 leak,,Normal
02CD006,DeleteRegion,HG,2022-01-20T11:55:00,2022-01-20T15:55:00,2022-02-03T17:06:46,-5,N2 leak,,Normal
02CD006,DeleteRegion,HG,2022-01-15T09:55:00,2022-01-15T16:05:00,2022-02-03T17:05:14,-5,N2 leak,,Normal
