STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
02CD006,2,2001,GAUGE RELOCATED 30M UPSTREAM OF OLD LOCATION,JAUGE DEPLACEE DE 30M EN AMONT D'ANCIEN EMPLACEMENT
02CD006,2,2018,MINIMUM INSTANTANEOUS DISCHARGE VALUE NOT VALID AS IT OCCURRED DURING ESTIMATED PERIOD.,
02CD006,2,2022,MIN INST DISCHARGE NOT VALID,
02CD006,2,2024,MIN INST DISCHARGE NOT VALID,
