STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
11AC025,Water Level,NA,2011,2023,13
11AC025,Flow,NA,1914,2023,82
