Station ID/Identification de la station,Date (UTC)/Date (TUC),Timezone Offset/Décalage Horaire,Activity Type/Type d'activité,Gauge Height/Niveau,Mean Gauge Height/Niveau Moyen,Discharge/Débit,Rating Curve Table Number/Numéro de cource de tarage,Shift From Base Curve/Décalage par rapport à la courbe de base,Deviation From Base Curve/Déviation par rapport à la courbe de base,Deviation From Shifted Curve/Déviation par rapport à la courbe décalée,Control Condition/Condition de contrôle,Control Condition Remarks/Remark sur les condition de contrôle,Activity Remarks/Remarques des activités,Width/Largeur,Area/Secteur,Velocity/Vitesse,Air Temperature/Température de l'air,Water Temperature/La température de l'eau,Approval/Approbation,Uncertainty/Incertitude
11AC025,2024-04-23T21:15:00,-6,Stage/Niveau d'eau,1.21,,,,,,,,,GC: 0.000 HG: 1.209 No Reset (NR),,,,,,Provisional/Provisoire,
11AC025,2024-04-23T21:09:30,-6,Discharge/Débit,,1.209,0.009,9.0,0.0227,3.2654998,-0.014099999,"Measurement condition : Clear; Clear , No Precipitation , Calm Wind Blowing Downstream",Control and channel clear.,Mid-section,1.4,0.0655,0.139,17.0,9.0,Provisional/Provisoire,39.0
11AC025,2024-04-23T21:00:00,-6,Stage/Niveau d'eau,1.208,,,,,,,,,GC: 0.000 HG: 1.207 No Reset (NR),,,,,,Provisional/Provisoire,
11AC025,2024-03-17T17:55:00,-6,Stage/Niveau d'eau,1.611,,,,,,,,,GC: 0.000 HG: 1.612 No Reset (NR),,,,,,Provisional/Provisoire,
11AC025,2024-03-17T17:40:00,-6,Discharge/Débit,,1.617,1.36,9.0,0.0053,0.0238,0.0238,"Measurement condition : Clear; Clear , No Precipitation , Calm Wind Blowing Downstream",Thin ice on edges of gauge pool and channel. Control is clear.,Good measurment. Reset shaft at 11:33. Mid-section,10.5,3.37,0.402,5.0,0.1,Provisional/Provisoire,7.18
11AC025,2024-03-17T17:30:00,-6,Stage/Niveau d'eau,1.623,,,,,,,,,GC: 0.000 HG: 1.631 Reset (RS),,,,,,Provisional/Provisoire,
11AC025,2024-03-13T19:55:00,-6,Stage/Niveau d'eau,2.506,,,,,,,,,GC: 0.000 HG: 2.521 No Reset (NR),,,,,,Provisional/Provisoire,
11AC025,2024-01-16T15:20:00,-6,Stage/Niveau d'eau,1.126,,,,,,,,,GC: 0.000 HG: 1.129 No Reset (NR),,,,,,Provisional/Provisoire,
11AC025,2023-11-14T22:20:00,-6,Discharge/Débit,,,0.0,,,,,"Measurement condition : No Flow; Partly Cloudy , No Precipitation , Moderate Wind Swirling/Variable",Control dry.,No flow.,,,,7.0,,Provisional/Provisoire,
11AC025,2023-11-14T22:15:00,-6,Stage/Niveau d'eau,1.215,,,,,,,,,GC: 0.000 HG: 0.724 Reset (RS),,,,,,Provisional/Provisoire,
11AC025,2023-10-10T22:30:00,-6,Stage/Niveau d'eau,1.088,,,,,,,,,CORRECTION: 0.010m GC applied. HG: 1.053 Reset (RS),,,,,,Provisional/Provisoire,
11AC025,2023-10-10T22:30:00,-6,Discharge/Débit,,,0.0,,,,,"Measurement condition : No Flow; Clear , No Precipitation , Calm Wind ",Control dry. ,,,,,16.0,,Provisional/Provisoire,
11AC025,2023-08-16T16:00:00,-6,Stage/Niveau d'eau,1.158,,,,,,,,,GC: 0.010 HG: 1.151 No Reset (NR),,,,,,Provisional/Provisoire,
11AC025,2023-07-11T15:00:00,-6,Stage/Niveau d'eau,1.155,,,,,,,,,GC: 0.010 HG: 1.145 No Reset (NR),,,,,,Provisional/Provisoire,
11AC025,2023-05-31T18:56:00,-6,Stage/Niveau d'eau,1.237,,,,,,,,,GC: 0.010 (Interpolated) HG: 1.222 Found (FD),,,,,,Provisional/Provisoire,
11AC025,2023-05-31T18:34:30,-6,Discharge/Débit,,1.239,0.008,9.0,-0.0114,-0.38279998,0.031600002,"Measurement condition : Debris; Partly Cloudy , No Precipitation , Calm Wind ",debris on control - removed after measurement.  Control clear after measurement,Mid-section,1.7,0.083,0.094,29.0,22.0,Provisional/Provisoire,34.2
11AC025,2023-05-31T18:20:00,-6,Stage/Niveau d'eau,1.24,,,,,,,,,GC: 0.010 (Interpolated) HG: 1.225 Found (FD),,,,,,Provisional/Provisoire,
11AC025,2023-05-16T15:30:00,-6,Stage/Niveau d'eau,1.251,,,,,,,,,GC: 0.010 (Interpolated) HG: 1.249 Reset (RS),,,,,,Provisional/Provisoire,
11AC025,2023-05-16T15:17:30,-6,Discharge/Débit,,1.252,0.036,9.0,0.0183,0.7526,0.0092,"Measurement condition : Clear; Clear , No Precipitation , Calm Wind Blowing Upstream",Channel and control clear.,Reset logger at 09:31. Mid-section,3.75,0.265,0.137,18.0,18.0,Provisional/Provisoire,21.6
11AC025,2023-05-16T14:45:00,-6,Stage/Niveau d'eau,1.251,,,,,,,,,GC: 0.010 (Interpolated) HG: 1.250,,,,,,Provisional/Provisoire,
11AC025,2023-04-22T19:45:00,-6,Stage/Niveau d'eau,1.456,,,,,,,,,GC: 0.011 HG: 1.452 No Reset (NR),,,,,,Provisional/Provisoire,
11AC025,2023-04-22T19:32:00,-6,Discharge/Débit,,1.457,0.854,9.0,0.072,0.5693,-0.0022,"Measurement condition : Clear; Cloudy , No Precipitation , Calm Wind ","Control is clear, good riffle",Possable scour causing the positive shift Mid-section,9.5,1.83,0.466,5.0,3.5,Provisional/Provisoire,17.8
11AC025,2023-04-22T19:15:00,-6,Stage/Niveau d'eau,1.457,,,,,,,,,GC: 0.011 HG: 1.451 No Reset (NR),,,,,,Provisional/Provisoire,
11AC025,2023-04-12T22:15:00,-6,Stage/Niveau d'eau,3.737,,,,,,,,,GC: 0.011 HG: 3.724 No Reset (NR),,,,,,Provisional/Provisoire,
11AC025,2023-04-12T21:57:00,-6,Discharge/Débit,,3.747,37.4,9.0,-0.218,-0.097399995,-0.0002,"Measurement condition : Ice; Cloudy , No Precipitation , Light Wind ","Ice in channel causing backwater. Water out of banks. Water flowing out of left bank, could not measure.","CSH - Only mmnt on overflow LB is done June 18, 2014 when Cableway mmnt was at 41cms.  ADDED 2.50cms to account for this for a total Q of 34.9 + 2.50 = 37.4cms.  Overflow on RB was measured and added on HSN.    Ice lifting in channel. Multi-channel measurment.. ADCP Measurment: 31.2 m3/s. RB FlowTacker2 Measurment: 3.7 m3/s. Total Q: 3.7 + 31.2 = 34.9 m3/s. Reset logger at 15:37.  ADCP by Moving Boat",,,,5.0,3.7,Provisional/Provisoire,9.0
11AC025,2023-04-12T21:30:00,-6,Stage/Niveau d'eau,3.755,,,,,,,,,GC: 0.011 HG: 3.736 Reset (RS),,,,,,Provisional/Provisoire,
