STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
04GB005,Water Level,NA,2007,2024,18
04GB005,Flow,NA,1968,2024,43
