Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
08MF065,28.0,Control scoured after 2022 freshet.,LogarithmicTable,Provisional/Provisoire,(0.395);
08MF065,27.01,Extended uppper and lower limits of curve to account for Nov 2021 flood and Dec 2022 low water.,LogarithmicTable,Final/Finales,(0.418);
08MF065,27.0,To account for the scouring at high and low stages.,LogarithmicTable,Final/Finales,(0.418);
08MF065,26.0,Mean Curve using data back to Apr 2010,LogarithmicTable,Final/Finales,(0.552);
08MF065,25.0,,LogarithmicTable,Final/Finales,(1.17:0.219);(0.3);
08MF065,24.0,COINCIDENT#23 at/above GH of 1.40m,LinearTable,Final/Finales,
08MF065,23.0,COINCIDENT#22 AT +ABV 2.60M,LinearTable,Final/Finales,
08MF065,22.0,COINCIDENT#21 AT +ABV 1.90M,LinearTable,Final/Finales,
08MF065,21.0,,LinearTable,Final/Finales,
08MF065,20.0,,LinearTable,Final/Finales,
08MF065,19.0,,LinearTable,Final/Finales,
08MF065,18.0,,LinearTable,Final/Finales,
08MF065,17.0,,LinearTable,Final/Finales,
08MF065,16.0,,LinearTable,Final/Finales,
08MF065,15.0,,LinearTable,Final/Finales,
08MF065,14.0,,LinearTable,Final/Finales,
08MF065,13.0,,LinearTable,Final/Finales,
