STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
02YK005,2,2010,2010 THE 'E' FOR DISCHARGES  BELOW 1.83 IS DUE TO CURVE EXTENSION,"LES ESTIMATIONS DE DEBIT INFERIEURES A 1,83 CMS SONT ATTRIBUABLES AU PROLONGEMENT DE LA COURBE."
02YK005,2,2012,MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING ESTIMATED PERIOD,
02YK005,2,2013,"THE ""E"" FOR DISCHARGES BELOW 1.56 CMS IS DUE TO CURVE EXTENSION.",
02YK005,2,2015,MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS,
02YK005,2,2016,"THE ""E"" FOR DISCHARGES BELOW 1.41 CMS IS DUE TO CURVE EXTENSION.",
02YK005,2,2018,.,
02YK005,4,-999,"PUBLISHED AS ""SHEFFIELD RIVER NEAR TRANS CANADA HIGHWAY"" UNTIL 1985.",DONNEES PUBLIEES SOUS < SHEFFIELD RIVER NEAR TRANS CANADA HIGHWAY > JUSQU'EN 1985.
