STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
10JD002,Water Level,NA,2017,2024,8
10JD002,Flow,NA,1977,2024,24
