STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
01AF009,Water Level,NA,2011,2023,13
01AF009,Flow,NA,1991,2023,33
