STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02CF011,Water Level,NA,2005,2024,20
02CF011,Instantantaneous Sediment,DI,1990,1994,5
02CF011,Flow,NA,1970,2024,45
