STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
10BE007,Water Level,NA,2011,2023,13
10BE007,Flow,NA,1970,2023,54
