STATION_NUMBER,date,water_level_m,quality_symbol
08HA049,1981-03-01,,
08HA049,1981-04-01,2.1429998874664307,
08HA049,1981-05-01,,
08HA049,1981-06-01,,
08HA049,1981-07-01,1.8559999465942385,
08HA049,1981-08-01,,
08HA049,1981-09-01,,
08HA049,1981-10-01,,
08HA049,1982-04-01,2.075999975204468,
08HA049,1982-05-01,,
08HA049,1982-06-01,,
08HA049,1982-07-01,1.7979999780654907,
08HA049,1982-08-01,,
08HA049,1982-09-01,,
08HA049,1982-10-01,,
08HA049,1983-04-01,,
08HA049,1983-05-01,,
08HA049,1983-06-01,,
08HA049,1983-07-01,1.986999988555908,
08HA049,1983-08-01,,
08HA049,1983-09-01,,
08HA049,1983-10-01,,
08HA049,1984-02-01,,
08HA049,1984-04-01,,
08HA049,1984-05-01,,
08HA049,1984-06-01,,
08HA049,1984-07-01,,
08HA049,1984-08-01,,
08HA049,1984-09-01,,
08HA049,1984-10-01,,
08HA049,1984-11-01,,
08HA049,1981-03-02,,
08HA049,1981-04-02,,
08HA049,1981-05-02,,
08HA049,1981-06-02,,
08HA049,1981-07-02,,
08HA049,1981-08-02,,
08HA049,1981-09-02,1.6679999828338623,
08HA049,1981-10-02,,
08HA049,1982-04-02,,
08HA049,1982-05-02,,
08HA049,1982-06-02,,
08HA049,1982-07-02,,
08HA049,1982-08-02,,
08HA049,1982-09-02,1.6360000371932983,
08HA049,1982-10-02,,
08HA049,1983-04-02,,
08HA049,1983-05-02,,
08HA049,1983-06-02,,
08HA049,1983-07-02,,
08HA049,1983-08-02,,
08HA049,1983-09-02,1.9270000457763672,
08HA049,1983-10-02,,
08HA049,1984-02-02,,
08HA049,1984-04-02,,
08HA049,1984-05-02,,
08HA049,1984-06-02,,
08HA049,1984-07-02,,
08HA049,1984-08-02,,
08HA049,1984-09-02,1.9889999628067017,
08HA049,1984-10-02,,
08HA049,1984-11-02,,
08HA049,1981-03-03,,
08HA049,1981-04-03,,
08HA049,1981-05-03,,
08HA049,1981-06-03,1.871999979019165,
08HA049,1981-07-03,,
08HA049,1981-08-03,,
08HA049,1981-09-03,,
08HA049,1981-10-03,,
08HA049,1982-04-03,,
08HA049,1982-05-03,,
