STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
07BG004,Water Level,NA,2012,2024,13
07BG004,Flow,NA,1987,2024,38
