STATION_NUMBER,date,flow_cms,quality_symbol
08NG028,1927-04-01,0.006000000052154064,E
08NG028,1927-05-01,0.006000000052154064,
08NG028,1927-06-01,0.00800000037997961,
08NG028,1927-07-01,0.017000000923871994,
08NG028,1927-08-01,0.017000000923871994,
08NG028,1927-09-01,0.014000000432133676,
08NG028,1938-07-01,,
08NG028,1938-08-01,0.00800000037997961,
08NG028,1938-09-01,0.006000000052154064,
08NG028,1939-05-01,0.003000000026077032,
08NG028,1939-06-01,0.006000000052154064,
08NG028,1939-07-01,0.00800000037997961,
08NG028,1939-08-01,0.006000000052154064,
08NG028,1939-09-01,0.006000000052154064,
08NG028,1943-06-01,0.019999999552965164,
08NG028,1943-07-01,0.019999999552965164,
08NG028,1943-08-01,0.010999999940395355,
08NG028,1943-09-01,0.010999999940395355,
08NG028,1927-04-02,0.006000000052154064,E
08NG028,1927-05-02,0.006000000052154064,
08NG028,1927-06-02,0.00800000037997961,
08NG028,1927-07-02,0.017000000923871994,
08NG028,1927-08-02,0.017000000923871994,
08NG028,1927-09-02,0.014000000432133676,
08NG028,1938-07-02,,
08NG028,1938-08-02,0.00800000037997961,
08NG028,1938-09-02,0.006000000052154064,
08NG028,1939-05-02,0.003000000026077032,
08NG028,1939-06-02,0.006000000052154064,
08NG028,1939-07-02,0.00800000037997961,
08NG028,1939-08-02,0.006000000052154064,
08NG028,1939-09-02,0.006000000052154064,
08NG028,1943-06-02,0.019999999552965164,E
08NG028,1943-07-02,0.017000000923871994,E
08NG028,1943-08-02,0.010999999940395355,E
08NG028,1943-09-02,0.010999999940395355,E
08NG028,1927-04-03,0.006000000052154064,E
08NG028,1927-05-03,0.006000000052154064,
08NG028,1927-06-03,0.00800000037997961,
08NG028,1927-07-03,0.017000000923871994,
08NG028,1927-08-03,0.017000000923871994,
08NG028,1927-09-03,0.014000000432133676,
08NG028,1938-07-03,,
08NG028,1938-08-03,0.00800000037997961,
08NG028,1938-09-03,0.006000000052154064,
08NG028,1939-05-03,0.003000000026077032,
08NG028,1939-06-03,0.006000000052154064,
08NG028,1939-07-03,0.00800000037997961,
08NG028,1939-08-03,0.006000000052154064,
08NG028,1939-09-03,0.006000000052154064,
08NG028,1943-06-03,0.019999999552965164,
08NG028,1943-07-03,0.017000000923871994,
08NG028,1943-08-03,0.010999999940395355,
08NG028,1943-09-03,0.010999999940395355,
08NG028,1927-04-04,0.006000000052154064,E
08NG028,1927-05-04,0.006000000052154064,
08NG028,1927-06-04,0.00800000037997961,
08NG028,1927-07-04,0.017000000923871994,
08NG028,1927-08-04,0.017000000923871994,
08NG028,1927-09-04,0.017000000923871994,
08NG028,1938-07-04,,
08NG028,1938-08-04,0.00800000037997961,
08NG028,1938-09-04,0.006000000052154064,
08NG028,1939-05-04,0.003000000026077032,
08NG028,1939-06-04,0.006000000052154064,
08NG028,1939-07-04,0.00800000037997961,
08NG028,1939-08-04,0.006000000052154064,
08NG028,1939-09-04,0.006000000052154064,
08NG028,1943-06-04,0.019999999552965164,E
08NG028,1943-07-04,0.017000000923871994,E
08NG028,1943-08-04,0.010999999940395355,E
08NG028,1943-09-04,0.010999999940395355,E
08NG028,1927-04-05,0.006000000052154064,E
08NG028,1927-05-05,0.006000000052154064,
08NG028,1927-06-05,0.010999999940395355,
08NG028,1927-07-05,0.017000000923871994,
08NG028,1927-08-05,0.017000000923871994,
08NG028,1927-09-05,0.017000000923871994,
08NG028,1938-07-05,,
08NG028,1938-08-05,0.00800000037997961,
08NG028,1938-09-05,0.006000000052154064,
08NG028,1939-05-05,0.003000000026077032,
08NG028,1939-06-05,0.006000000052154064,
08NG028,1939-07-05,0.00800000037997961,
08NG028,1939-08-05,0.006000000052154064,
08NG028,1939-09-05,0.006000000052154064,
08NG028,1943-06-05,0.019999999552965164,
08NG028,1943-07-05,0.017000000923871994,
08NG028,1943-08-05,0.010999999940395355,
08NG028,1943-09-05,0.010999999940395355,
08NG028,1927-04-06,0.006000000052154064,E
08NG028,1927-05-06,0.006000000052154064,
08NG028,1927-06-06,0.017000000923871994,
08NG028,1927-07-06,0.017000000923871994,
08NG028,1927-08-06,0.017000000923871994,
08NG028,1927-09-06,0.017000000923871994,
08NG028,1938-07-06,0.017000000923871994,
08NG028,1938-08-06,0.00800000037997961,
08NG028,1938-09-06,0.006000000052154064,
08NG028,1939-05-06,0.003000000026077032,
08NG028,1939-06-06,0.006000000052154064,
08NG028,1939-07-06,0.00800000037997961,
08NG028,1939-08-06,0.006000000052154064,
08NG028,1939-09-06,0.006000000052154064,
08NG028,1943-06-06,0.019999999552965164,E
08NG028,1943-07-06,0.017000000923871994,E
08NG028,1943-08-06,0.010999999940395355,E
08NG028,1943-09-06,0.010999999940395355,E
08NG028,1927-04-07,0.006000000052154064,E
08NG028,1927-05-07,0.006000000052154064,
08NG028,1927-06-07,0.019999999552965164,
08NG028,1927-07-07,0.017000000923871994,
08NG028,1927-08-07,0.017000000923871994,
08NG028,1927-09-07,0.017000000923871994,
08NG028,1938-07-07,0.014000000432133676,
08NG028,1938-08-07,0.00800000037997961,
08NG028,1938-09-07,0.006000000052154064,
08NG028,1939-05-07,0.003000000026077032,
08NG028,1939-06-07,0.006000000052154064,
08NG028,1939-07-07,0.00800000037997961,
08NG028,1939-08-07,0.006000000052154064,
08NG028,1939-09-07,0.006000000052154064,
08NG028,1943-06-07,0.019999999552965164,
08NG028,1943-07-07,0.017000000923871994,
08NG028,1943-08-07,0.010999999940395355,
08NG028,1943-09-07,0.010999999940395355,
08NG028,1927-04-08,0.006000000052154064,E
08NG028,1927-05-08,0.006000000052154064,
08NG028,1927-06-08,0.02500000037252903,
08NG028,1927-07-08,0.017000000923871994,
08NG028,1927-08-08,0.017000000923871994,
08NG028,1927-09-08,0.017000000923871994,
08NG028,1938-07-08,0.017000000923871994,
08NG028,1938-08-08,0.00800000037997961,
08NG028,1938-09-08,0.006000000052154064,
08NG028,1939-05-08,0.003000000026077032,
08NG028,1939-06-08,0.006000000052154064,
08NG028,1939-07-08,0.00800000037997961,
08NG028,1939-08-08,0.006000000052154064,
