Watershed_ID,Source,Name,Official_ID,Centroid_Lat_deg_N,Centroid_Lon_deg_E,Drainage_Area_km2,Drainage_Area_GSIM_km2,Flag_GSIM_boundaries,Flag_Artificial_Boundaries,Elevation_m,Slope_deg,Gravelius,Perimeter,Flag_Shape_Extraction,Aspect_deg,Flag_Terrain_Extraction,Land_Use_Forest_frac,Land_Use_Grass_frac,Land_Use_Wetland_frac,Land_Use_Water_frac,Land_Use_Urban_frac,Land_Use_Shrubs_frac,Land_Use_Crops_frac,Land_Use_Snow_Ice_frac,Flag_Land_Use_Extraction,Permeability_logk_m2,Porosity_frac,Flag_Subsoil_Extraction,Reference,revision_date
1111,HYDAT,WOODY RIVER NEAR BOWSMAN,05LE004,52.25969,-101.1416,2109.1381,,0,0,547.7,1.1801,1.796,290.252,1,140.8798,1,0.5848,0.0052,0.0559,0.0305,0.0122,0.0022,0.3092,0.0,1,-16.34675788539,0.119125517884104,1,"(Arsenault et al., 2020)",2022-04-26
