Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
08HD011,42.01,"Rating Curve developed using all measurements after major event in Jan 2016. Used best STATS (anchoring top & bottom ends to extreme measurements, to minimize estimated data), then tweaked offset slightly to favour this review period's measurements. Clone of 42.00 in order to accomodate all time low measurements.",LogarithmicTable,Provisional/Provisoire,(0.7714);
08HD011,42.0,"Rating Curve developed using all measurements after major event in Jan 2016. Used best STATS (anchoring top & bottom ends to extreme measurements, to minimize estimated data), then tweaked offset slightly to favour this review period's measurements.",LogarithmicTable,Final/Finales,(0.7714);
08HD011,41.0,"Rating Curve developed using all measurements after major event in Jan 2016. Used best STATS (anchoring top & bottom ends to extreme measurements, to minimize estimated data), then tweaked offset slightly to favour this review period's measurements.",LogarithmicTable,Final/Finales,(0.7683);
08HD011,40.0,Clone of 39 - but removed low-end breakpoint addedto create a low-end extension (maintaining the same offset) in order to approve use of this curve and associated shifts for 2017. (correcting zero Qs in early October) then cloned and tweaked to maintain 2018 shifts already applied at time of approval.,LogarithmicTable,Final/Finales,(0.765);
08HD011,39.0,High water caused small scour of the control at mid stage. Added low-end breakpoint to create a low-end extension (maintaining the same offset) in order to approve use of this curve and associated shifts for 2017 (correcting zero Qs in early October) and 2018 (shifts have already been applied at time of approval).,LogarithmicTable,Final/Finales,(0.76);
08HD011,38.0,High water caused major filling of the control,LogarithmicTable,Final/Finales,(0.7532);
08HD011,37.0,,LogarithmicTable,Final/Finales,(0.652);
08HD011,36.0,Preliminary coin with # 35 > GH 1.6m,LinearTable,Final/Finales,
08HD011,35.0,Approved:Coincident with Curve #34 above GH 2.5m,LinearTable,Final/Finales,
08HD011,34.0,Approved:coincident with #33 at & above g ht 1.16m,LinearTable,Final/Finales,
08HD011,33.0,Preliminary - coincident with #32 above 1.14m.,LinearTable,Final/Finales,
08HD011,32.0,Approved: Co- incident with table 31 abv.1.080m,LinearTable,Final/Finales,
08HD011,31.0,APPROVED  Coincident with #30 ab 1.8m,LinearTable,Final/Finales,
08HD011,30.0,,LinearTable,Final/Finales,
08HD011,29.0,Coincident with 28 at/abv 1.6 m,LinearTable,Final/Finales,
08HD011,28.0,Coincident with #27 above 1.50m,LinearTable,Final/Finales,
08HD011,27.0,,LinearTable,Final/Finales,
08HD011,26.0,Coincident with #25 bel .88 and above 1.06,LinearTable,Final/Finales,
08HD011,25.0,,LinearTable,Final/Finales,
08HD011,24.0,,LinearTable,Final/Finales,
08HD011,23.0,,LinearTable,Final/Finales,
08HD011,22.0,,LinearTable,Final/Finales,
08HD011,21.0,,LinearTable,Final/Finales,
