STATION_NUMBER,date,flow_cms,quality_symbol
08NL075,1979-05-01,5.489999771118164,E
08NL075,1979-06-01,6.119999885559082,
08NL075,1979-07-01,1.0099999904632568,
08NL075,1979-08-01,0.125,
08NL075,1979-09-01,0.07400000095367432,
08NL075,1979-10-01,0.05700000002980232,
08NL075,1979-11-01,0.0820000022649765,
08NL075,1979-12-01,0.03999999910593033,B
08NL075,1980-01-01,0.20399999618530276,B
08NL075,1980-02-01,0.27799999713897705,B
08NL075,1980-03-01,0.296999990940094,
08NL075,1980-04-01,0.23199999332427976,E
08NL075,1980-05-01,6.510000228881836,E
08NL075,1980-06-01,5.550000190734863,
08NL075,1980-07-01,1.25,
08NL075,1980-08-01,0.1979999989271164,E
08NL075,1980-09-01,0.09600000083446504,
08NL075,1980-10-01,0.26899999380111694,
08NL075,1980-11-01,0.18400000035762787,
08NL075,1980-12-01,0.32600000500679016,E
08NL075,1986-05-01,,
08NL075,1986-06-01,23.799999237060547,
08NL075,1986-07-01,1.4800000190734863,
08NL075,1986-08-01,0.289000004529953,
08NL075,1986-09-01,0.10599999874830246,
08NL075,1986-10-01,0.15399999916553497,
08NL075,1979-05-02,6.090000152587891,E
08NL075,1979-06-02,7.760000228881836,
08NL075,1979-07-02,0.9169999957084656,
08NL075,1979-08-02,0.11299999803304672,
08NL075,1979-09-02,0.10499999672174454,
08NL075,1979-10-02,0.05400000140070915,
08NL075,1979-11-02,0.0820000022649765,
08NL075,1979-12-02,0.03999999910593033,B
08NL075,1980-01-02,0.1979999989271164,B
08NL075,1980-02-02,0.296999990940094,B
08NL075,1980-03-02,0.27799999713897705,
08NL075,1980-04-02,0.2440000027418137,E
08NL075,1980-05-02,9.0600004196167,E
08NL075,1980-06-02,4.760000228881836,
08NL075,1980-07-02,1.1699999570846558,
08NL075,1980-08-02,0.1899999976158142,E
08NL075,1980-09-02,0.14399999380111694,
08NL075,1980-10-02,0.2179999947547913,
08NL075,1980-11-02,0.3140000104904175,
08NL075,1980-12-02,0.2549999952316284,E
08NL075,1986-05-02,,
08NL075,1986-06-02,20.100000381469727,
08NL075,1986-07-02,1.3600000143051147,
08NL075,1986-08-02,0.257999986410141,
08NL075,1986-09-02,0.1040000021457672,
08NL075,1986-10-02,0.13600000739097595,
08NL075,1979-05-03,5.829999923706055,E
08NL075,1979-06-03,7.760000228881836,
08NL075,1979-07-03,0.7789999842643738,
08NL075,1979-08-03,0.10499999672174454,
08NL075,1979-09-03,0.1080000028014183,
08NL075,1979-10-03,0.05400000140070915,
08NL075,1979-11-03,0.0820000022649765,
08NL075,1979-12-03,0.04199999943375588,B
08NL075,1980-01-03,0.18700000643730164,B
08NL075,1980-02-03,0.32600000500679016,B
08NL075,1980-03-03,0.26100000739097595,
08NL075,1980-04-03,0.2660000026226044,E
08NL075,1980-05-03,8.5,E
08NL075,1980-06-03,4.449999809265137,
08NL075,1980-07-03,1.059999942779541,
08NL075,1980-08-03,0.1809999942779541,E
08NL075,1980-09-03,0.13600000739097595,
08NL075,1980-10-03,0.193000003695488,
08NL075,1980-11-03,0.26100000739097595,
08NL075,1980-12-03,0.1979999989271164,E
08NL075,1986-05-03,,
08NL075,1986-06-03,16.0,
08NL075,1986-07-03,1.3899999856948853,
08NL075,1986-08-03,0.23399999737739563,
08NL075,1986-09-03,0.10100000351667404,
08NL075,1986-10-03,0.12800000607967377,
08NL075,1979-05-04,7.360000133514404,E
08NL075,1979-06-04,6.510000228881836,
08NL075,1979-07-04,0.7559999823570251,
08NL075,1979-08-04,0.10499999672174454,
08NL075,1979-09-04,0.10499999672174454,
08NL075,1979-10-04,0.05400000140070915,
08NL075,1979-11-04,0.07900000363588333,
08NL075,1979-12-04,0.05099999904632568,B
08NL075,1980-01-04,0.17800000309944153,B
08NL075,1980-02-04,0.3400000035762787,B
08NL075,1980-03-04,0.2409999966621399,
08NL075,1980-04-04,0.27799999713897705,E
08NL075,1980-05-04,7.929999828338623,E
08NL075,1980-06-04,4.25,
08NL075,1980-07-04,1.0099999904632568,
08NL075,1980-08-04,0.17299999296665192,E
