date,hyd_year,prcp_mm_day,flow_mm_day,cumulative_precip_mm,cumulative_flow_mm,runoff_coefficient,infill_flag
1980-10-01,1980,7.6510673,1.0717736670293796,7.6510673,1.0717736670293796,0.14008159006300275,observed
1980-10-02,1980,7.1881447,1.1281828073993472,14.839212,2.1999564744287268,0.14825291346453798,observed
1980-10-03,1980,5.0744762,1.212796517954298,19.913689,3.412752992383025,0.17137723958168619,observed
1980-10-04,1980,0.06349934,1.2221980413492928,19.977188,4.634951033732317,0.232012183502974,observed
1980-10-05,1980,8.9536705,1.363220892274211,28.930859,5.9981719260065285,0.20732782273893668,observed
1980-10-06,1980,4.0527325,1.3820239390642004,32.98359,7.3801958650707284,0.22375357110179334,observed
1980-10-07,1980,3.7315896,1.410228509249184,36.71518,8.790424374319912,0.23942207303878027,observed
1980-10-08,1980,0.15495503,1.5324483133841131,36.870136,10.322872687704026,0.279979238878676,observed
1980-10-09,1980,0.0,1.579455930359086,36.870136,11.902328618063112,0.32281759236830954,observed
1980-10-10,1980,0.0,1.5512513601741023,36.870136,13.453579978237215,0.3648909752599139,observed
1980-10-11,1980,0.0,1.4008269858541895,36.870136,14.854406964091405,0.4028845149620293,observed
1980-10-12,1980,0.058927163,1.3068117519042437,36.92906,16.16121871599565,0.4376287370713251,observed
1980-10-13,1980,0.0,1.2315995647442872,36.92906,17.392818280739935,0.47097915275273494,observed
1980-10-14,1980,0.0,1.1751904243743199,36.92906,18.568008705114256,0.5028020684792711,observed
1980-10-15,1980,0.0,1.1187812840043525,36.92906,19.68678998911861,0.5330974842509335,observed
1980-10-16,1980,2.3765075,1.0341675734494016,39.30557,20.72095756256801,0.5271761292482674,observed
1980-10-17,1980,0.0,1.024766050054407,39.30557,21.745723612622417,0.5532479069651736,observed
1980-10-18,1980,0.0,1.0529706202393907,39.30557,22.798694232861806,0.5800372565458477,observed
1980-10-19,1980,0.0,1.0341675734494016,39.30557,23.832861806311207,0.6063482248840099,observed
1980-10-20,1980,0.4003465,0.9777584330794341,39.705914,24.81062023939064,0.6248595744330009,observed
1980-10-21,1980,0.0,0.878102299438078,39.705914,25.68872253882872,0.6469747260834376,observed
1980-10-22,1980,0.0,0.830154544469192,39.705914,26.518877083297912,0.6678823055943713,observed
1980-10-23,1980,0.0,0.756822633297062,39.705914,27.275699716594975,0.686943008793256,observed
1980-10-24,1980,0.0,0.6975930072174239,39.705914,27.9732927238124,0.7045120040626794,observed
1980-10-25,1980,0.013123549,0.6769096844396082,39.719036,28.650202408252007,0.7213216940729493,observed
1980-10-26,1980,1.4381593,0.6628073993471164,41.157196,29.313009807599123,0.7122207687716342,observed
1980-10-27,1980,7.7051873,0.6487051142546246,48.862385,29.961714921853748,0.613185685611871,observed
1980-10-28,1980,8.77176,0.6346028291621328,57.634144,30.59631775101588,0.5308713848792717,observed
1980-10-29,1980,0.0,0.6233210297793117,57.634144,31.219638780795194,0.5416865195956815,observed
1980-10-30,1980,0.120960705,0.6110990206746464,57.755104,31.83073780146984,0.551132896681798,observed
1980-10-31,1980,2.4062612,0.6035777732674783,60.161366,32.43431557473732,0.5391219979850245,observed
1980-11-01,1980,3.5944662,0.5951164237303626,63.755833,33.02943199846768,0.5180613382987259,observed
1980-11-02,1980,0.0,0.589475524038952,63.755833,33.61890752250663,0.5273071672579442,observed
1980-11-03,1980,0.0,0.5828944504896627,63.755833,34.20180197299629,0.5364497731350778,observed
1980-11-04,1980,0.0,0.5697323033910839,63.755833,34.77153427638738,0.545385932848042,observed
1980-11-05,1980,3.4441597,0.5537497423107658,67.19999,35.32528401869814,0.5256739528794898,observed
1980-11-06,1980,2.3661995,0.5471686687614764,69.56619,35.87245268745962,0.5156592783483883,observed
1980-11-07,1980,2.3014617,0.5264853101196953,71.86765,36.39893799757932,0.5064717787811739,observed
1980-11-08,1980,3.7440288,0.502981501632209,75.61168,36.90191949921152,0.48804523255672705,observed
1980-11-09,1980,0.0,0.470076169749728,75.61168,37.371995668961254,0.49426221087921746,observed
1980-11-10,1980,0.0,0.4324700761697497,75.61168,37.804465745131004,0.49998183093590853,observed
1980-11-11,1980,0.0,0.3995647442872688,75.61168,38.20403048941827,0.5052662625100254,observed
1980-11-12,1980,0.09175169,0.37418062394799034,75.70343,38.578211113366265,0.5095966064389518,observed
1980-11-13,1980,0.0,0.32247224527552026,75.70343,38.900683358641786,0.5138562845608909,observed
1980-11-14,1980,0.0,0.2688835726832409,75.70343,39.16956693132503,0.5174080862699931,observed
1980-11-15,1980,2.890177,0.27264417845484223,78.593605,39.44221110977987,0.5018501325769588,observed
1980-11-16,1980,0.0,0.26512296691163967,78.593605,39.70733407669151,0.5052234727713885,observed
1980-11-17,1980,0.0,0.2679434167573449,78.593605,39.97527749344886,0.5086326994713961,observed
1980-11-18,1980,0.017208809,0.27264417845484223,78.61082,40.2479216719037,0.5119896119977132,observed
1980-11-19,1980,0.0,0.2679434167573449,78.61082,40.515865088661045,0.5153980922442523,observed
1980-11-20,1980,3.6311173,0.27170402252894627,82.241936,40.78756911118999,0.49594612224480134,observed
1980-11-21,1980,0.24320133,0.2745244903066343,82.48514,41.06209360149662,0.49781202562378674,observed
1980-11-22,1980,0.0,0.2773449401523395,82.48514,41.33943854164896,0.5011743881909188,observed
1980-11-23,1980,0.0,0.2811055459239408,82.48514,41.6205440875729,0.504582342071414,observed
1980-11-24,1980,0.0,0.2867464635473341,82.48514,41.907290551120234,0.5080586830306522,observed
1980-11-25,1980,0.0,0.28016538999804474,82.48514,42.18745594111828,0.5114552390284575,observed
1980-11-26,1980,4.690389,0.2745244903066343,87.17553,42.46198043142491,0.48708600549625736,observed
1980-11-27,1980,1.0302039,0.267003260831449,88.205734,42.728983692256364,0.48442410296966776,observed
1980-11-28,1980,0.017827053,0.2594820492882464,88.223564,42.98846574154461,0.48726738889684595,observed
1980-11-29,1980,2.7139418,0.25290097573895715,90.93751,43.24136671728357,0.4755063982345859,observed
1980-11-30,1980,0.0,0.24443960826985853,90.93751,43.485806325553426,0.4781943937013854,observed
1980-12-01,1980,0.0,0.236918396726656,90.93751,43.722724722280084,0.48079968169423637,observed
1980-12-02,1980,0.0,0.23033732317736672,90.93751,43.95306204545745,0.4833326004994898,observed
1980-12-03,1980,0.0,0.22657671740576543,90.93751,44.17963876286321,0.48582416556776886,observed
1980-12-04,1980,0.0,0.22375624962807739,90.93751,44.40339501249129,0.4882847151854246,observed
1980-12-05,1980,0.0,0.22751687333166148,90.93751,44.63091188582295,0.49078661873724483,observed
1980-12-06,1980,1.7822286,0.23315777302307197,92.719734,44.86406965884602,0.4838675396328735,observed
1980-12-07,1980,3.203455,0.23597824080075996,95.92319,45.10004789964678,0.47016836272704116,observed
1980-12-08,1980,0.0,0.23597824080075996,95.92319,45.336026140447544,0.47262843778867697,observed
1980-12-09,1980,0.3056753,0.23785853472056923,96.22886,45.57388467516811,0.47359893044052204,observed
1980-12-10,1980,6.9870467,0.24349945234396259,103.215904,45.81738412751207,0.44389849090333133,observed
1980-12-11,1980,5.350845,0.2538411316648531,108.56675,46.07122525917693,0.42435852082228165,observed
1980-12-12,1980,4.068642,0.2632426550598477,112.63539,46.334467914236775,0.4113668661870312,observed
1980-12-13,1980,4.0607386,0.269823728609137,116.69613,46.604291642845915,0.39936450423871056,observed
1980-12-14,1980,0.0,0.27170402252894627,116.69613,46.87599566537486,0.4016928078869775,observed
1980-12-15,1980,0.0,0.2745244903066343,116.69613,47.15052015568149,0.40404528086978536,observed
1980-12-16,1980,0.0,0.2773449401523395,116.69613,47.42786509583383,0.4064219230334702,observed
1980-12-17,1980,0.0,0.2613623432080556,116.69613,47.689227439041886,0.40866160609574836,observed
1980-12-18,1980,0.0,0.25572144351664516,116.69613,47.944948882558535,0.41085295079627254,observed
1980-12-19,1980,0.0,0.25196081981306107,116.69613,48.1969097023716,0.41301206971740884,observed
1980-12-20,1980,0.0,0.24537976419575458,116.69613,48.44228946656735,0.41511479383194416,observed
1980-12-21,1980,0.0,0.23973884657236125,116.69613,48.68202831313971,0.4171691794310616,observed
1980-12-22,1980,0.0,0.235038084874864,116.69613,48.917066398014576,0.4191832829596081,observed
1980-12-23,1980,0.0,0.23597824080075996,116.69613,49.15304463881534,0.42120544293300155,observed
1980-12-24,1980,3.0493617,0.236918396726656,119.74549,49.389963035541996,0.41245781040776275,observed
1980-12-25,1980,7.540254,0.2416191584241533,127.28574,49.631582193966146,0.38992255335150633,observed
1980-12-26,1980,3.630588,0.24537976419575458,130.91634,49.8769619581619,0.38098348502104884,observed
1980-12-27,1980,2.6106677,0.24726005811556376,133.52701,50.124222016277464,0.3753863937025785,observed
