STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02ZK002,Water Level,NA,2011,2023,13
02ZK002,Flow,NA,1979,2023,45
