date,STATION_NUMBER,water_level_m,quality_symbol
2012-03-01,05CD007,,
2012-04-01,05CD007,1.277999997138977,
2012-05-01,05CD007,0.7490000128746033,
2012-06-01,05CD007,0.6330000162124634,
2012-07-01,05CD007,0.6420000195503235,
2012-08-01,05CD007,0.5320000052452087,
2012-09-01,05CD007,0.3910000026226044,
2012-10-01,05CD007,0.3409999907016754,
2013-03-01,05CD007,0.6060000061988831,
2013-04-01,05CD007,0.8619999885559082,
2013-05-01,05CD007,1.097000002861023,
2013-06-01,05CD007,0.8529999852180481,
2013-07-01,05CD007,0.593999981880188,
2013-08-01,05CD007,0.7409999966621399,
2013-09-01,05CD007,0.4959999918937683,
2013-10-01,05CD007,0.3370000123977661,
2014-03-01,05CD007,,
2014-04-01,05CD007,1.131999969482422,
2014-05-01,05CD007,0.8889999985694885,
2014-06-01,05CD007,0.6269999742507935,A
2014-07-01,05CD007,0.5920000076293945,
2014-08-01,05CD007,0.4410000145435333,
2014-09-01,05CD007,0.3129999935626984,
2014-10-01,05CD007,0.4339999854564667,
2015-03-01,05CD007,,
2015-04-01,05CD007,0.9710000157356262,
2015-05-01,05CD007,0.6909999847412109,
2015-06-01,05CD007,0.5730000138282776,
2015-07-01,05CD007,0.42800000309944153,
2015-08-01,05CD007,0.5099999904632568,
2015-09-01,05CD007,0.38100001215934753,
2015-10-01,05CD007,0.44699999690055847,
2016-03-01,05CD007,,
2016-04-01,05CD007,0.7160000205039978,
2016-05-01,05CD007,0.5730000138282776,
2016-06-01,05CD007,0.7020000219345093,
2016-07-01,05CD007,0.3849999904632568,
2016-08-01,05CD007,0.4519999921321869,
2016-09-01,05CD007,0.5360000133514404,
2016-10-01,05CD007,0.37599998712539673,
2017-02-01,05CD007,,
2017-03-01,05CD007,1.190999984741211,
2017-04-01,05CD007,1.4559999704360962,
2017-05-01,05CD007,0.7519999742507935,
2017-06-01,05CD007,0.574999988079071,
2017-07-01,05CD007,0.3240000009536743,
2017-08-01,05CD007,0.3019999861717224,
2017-09-01,05CD007,0.3019999861717224,
2017-10-01,05CD007,0.3089999854564667,
2018-02-01,05CD007,,
2018-03-01,05CD007,1.4249999523162842,
2018-04-01,05CD007,1.35099995136261,
2018-05-01,05CD007,0.9549999833106996,
