STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
05DA009,Water Level,NA,2012,2024,13
05DA009,Instantantaneous Sediment,DI,1974,1990,12
05DA009,Flow,NA,1970,2024,55
05DA009,Sediment in mg/L,NA,1972,1983,12
05DA009,Daily Mean Tonnes,NA,1972,1983,12
