STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
04LA006,Water Level,NA,2007,2024,18
04LA006,Flow,NA,2008,2024,15
