STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08NB014,Water Level,NA,2011,2023,13
08NB014,Flow,NA,1973,2023,51
