STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
05NG010,Water Level,NA,2003,2023,21
05NG010,Flow,NA,1961,2023,58
