STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02EC009,Water Level,NA,2002,2023,22
02EC009,Instantantaneous Sediment,DI,1989,1994,5
02EC009,Flow,NA,1965,2023,59
