Watershed_ID,Source,Name,Official_ID,Centroid_Lat_deg_N,Centroid_Lon_deg_E,Drainage_Area_km2,Drainage_Area_GSIM_km2,Flag_GSIM_boundaries,Flag_Artificial_Boundaries,Elevation_m,Slope_deg,Gravelius,Perimeter,Flag_Shape_Extraction,Aspect_deg,Flag_Terrain_Extraction,Land_Use_Forest_frac,Land_Use_Grass_frac,Land_Use_Wetland_frac,Land_Use_Water_frac,Land_Use_Urban_frac,Land_Use_Shrubs_frac,Land_Use_Crops_frac,Land_Use_Snow_Ice_frac,Flag_Land_Use_Extraction,Permeability_logk_m2,Porosity_frac,Flag_Subsoil_Extraction,Reference,revision_date
1431,HYDAT,JACKFISH RIVER BELOW CHRISTINA LAKE,07CE005,55.67292,-111.0994,1290.0,1301.025,1,0,618.2,1.1709,1.8555,234.466,1,39.2578,1,0.6813,0.0361,0.009,0.0424,0.0102,0.221,0.0,0.0,1,-16.5,0.119999997317791,1,"(Arsenault et al., 2020)",2022-04-26
