STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08HA069,Water Level,NA,2011,2023,13
08HA069,Flow,NA,1997,2023,27
