Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
08GF007,12.0,"Best mean curve statistics using all measurements for period of record, maintaining low & high-end precision to reduce estimates",LogarithmicTable,Provisional/Provisoire,(2.0625);
08GF007,11.0,"Curve #11.00, though being much less of a statistical mean, has a more realistic exponent of 2.69. It uses the record high QM conducted 2017-10-19 as well as the second-lowest QM on record conducted 2016-01-06, and focuses on creating a realistic exponent. Although no other QMs for the review period plot on this curve, the absolute shifts employed to account for the changes in the stage/discharge relationship exhibited by these QMs are of a much more reasonable magnitude. Thus, less extreme and exaggerated departures from the curve occur, and discharge peaks are more realistic and comparable.",LogarithmicTable,Final/Finales,(1.91);
08GF007,10.0,,LogarithmicTable,Final/Finales,(1.3);
08GF007,9.0,,LogarithmicTable,Final/Finales,(2.172);
08GF007,8.0,Renamed from 8.01 to 8.00,LogarithmicTable,Final/Finales,(2.24);
08GF007,7.01,Qs>304 cms are estimates,LinearTable,Final/Finales,
08GF007,7.0,Approved; Qs>378cms (GH 4.614) are estimates,LinearTable,Final/Finales,
08GF007,6.0,APPROVED- COINCIDENT TO #5 ABOVE 4.200M,LinearTable,Final/Finales,
08GF007,5.0,APPROVED Coincident with no.4 above GH=4.500m,LinearTable,Final/Finales,
08GF007,4.0,"APPROVED-Coincident w/#3 bel 2.80m, abv. 3.95m",LinearTable,Final/Finales,
08GF007,3.0,APPROVED-Coinc. at/above Table #2 GH=4.200m,LinearTable,Final/Finales,
08GF007,2.0,APPROVED-**See 2007 Station Remarks-**REVISED,LinearTable,Final/Finales,
08GF007,1.0,Preliminary- Stage-Area/Stage-Velocity extension,LinearTable,Final/Finales,
