Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
10CD003,44.0,"Curve 44.00 was created because all 2023 open water measurements plotted >5% off of previous curve 43.00. The control was altered after the removal of a large beaver dam in 2022. The upper end of the curve is defined by the highest measurement collected in 2023 and a record measurement from 2008. A breakpoint was added at 0.557m, where it is estimated that most boulders downstream of the gauge are submerged.",LogarithmicTable,Provisional/Provisoire,(0.5566474157517433:0.173);(0.35);
10CD003,43.0,Created using May and June measurements from 2021 and 2022 and historic max measurement from 2008.  Curve changed in Aug 2022 with excavation beside the control that deposited sediment on the control.,LogarithmicTable,Final/Finales,(0.209);
10CD003,42.0,"For 2020/21. Used all 2019-21 open water mmts that did not indicate debris/beaver actiivity. Assuming debris was present 2019-05-05 but not noted, otherwise all 2019-21 mmts plot. Anchored by 2008 historical max mmt. All 2019-21 mmts with debris noted plot left",LogarithmicTable,Final/Finales,(0.28);
10CD003,41.0,For 2017 mmt.,LogarithmicTable,Final/Finales,(0.2218);
10CD003,40.0,"used the historic max mmt and using 2015, 2016 open water mmt",LogarithmicTable,Final/Finales,(0.199);
10CD003,39.0,Shift during peak from curve 38.0,LogarithmicTable,Final/Finales,(0.18);
10CD003,38.0,Shift during ice conditions from curve 37.0,LogarithmicTable,Final/Finales,(0.205);
10CD003,37.0,PLOTTED THROUGH AN ALL TIME LOW MEASUREMENT(2012),LogarithmicTable,Final/Finales,(0.1949);
10CD003,36.0,Shift during ice period.,LogarithmicTable,Final/Finales,(0.204);
10CD003,35.0,Coincidental with No. 34 above 0.558m.,LinearTable,Final/Finales,
10CD003,34.0,Coincident with Table 33 at and above 2.700 m,LinearTable,Final/Finales,
10CD003,33.0,a completely new curve.,LinearTable,Final/Finales,
10CD003,32.0,Coincident with table #31. at above 1.00 metre,LinearTable,Final/Finales,
10CD003,31.0,Coincident with Table # 30 at and above 0.800 m,LinearTable,Final/Finales,
10CD003,30.0,COINCIDENT#29 ABV 0.80M,LinearTable,Final/Finales,
10CD003,29.0,COINCIDENT ABV. 1.200M,LinearTable,Final/Finales,
10CD003,28.0,,LinearTable,Final/Finales,
10CD003,27.0,,LinearTable,Final/Finales,
10CD003,26.0,,LinearTable,Final/Finales,
10CD003,25.0,,LinearTable,Final/Finales,
10CD003,24.0,,LinearTable,Final/Finales,
10CD003,23.0,,LinearTable,Final/Finales,
10CD003,22.0,,LinearTable,Final/Finales,
10CD003,21.0,,LinearTable,Final/Finales,
10CD003,20.0,,LinearTable,Final/Finales,
10CD003,19.0,,LinearTable,Final/Finales,
10CD003,18.0,,LinearTable,Final/Finales,
