STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
04CA002,Water Level,NA,2007,2023,17
04CA002,Instantantaneous Sediment,DI,1983,1983,1
04CA002,Flow,NA,1965,2023,47
04CA002,Sediment in mg/L,NA,1983,1983,1
04CA002,Daily Mean Tonnes,NA,1983,1983,1
