STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
10EB001,Water Level,NA,2002,2019,18
10EB001,Flow,NA,1962,2019,58
