STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
06LC001,Water Level,NA,2002,2023,22
06LC001,Instantantaneous Sediment,DI,1972,1972,1
06LC001,Flow,NA,1965,2023,59
