STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02HC028,Water Level,NA,2002,2024,23
02HC028,Instantantaneous Sediment,DI,1974,2002,13
02HC028,Flow,NA,1963,2024,62
