STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
05MF008,2,2011,"Discharge for the period on June 3,2011 June 7,2011 should be used with caution.",Les donnees sur le debit du 3 au 7 juin 2011 doivent etre utilisees avec circonspection.
05MF008,2,2012,The period from May 28 to June 21 was not estimated.  Peaks and extremes not valid for 2012.,
05MF008,2,2020,"Due to measures in place to limit the spread of the coronavirus, regular visits to this station were reduced or no longer conducted throughout 2020 . This may have impacted data quality in 2020.",
05MF008,2,2021,"Due to measures in place to limit the spread of the coronavirus, regular visits to this station were reduced throughout 2021.  This may have impacted data quality.",
