STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
05CA009,Water Level,NA,2012,2024,13
05CA009,Instantantaneous Sediment,DI,1974,1995,18
05CA009,Flow,NA,1973,2024,52
05CA009,Sediment in mg/L,NA,1974,1983,10
05CA009,Daily Mean Tonnes,NA,1974,1983,10
