Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
05ME009,14.000,,LogarithmicTable,Provisional/Provisoire,(1.222:0.719);(0.699);
05ME009,13.000,,LogarithmicTable,Final/Finales,(1.1:0.595);(0.595);
05ME009,12.000,,LinearTable,Final/Finales,
05ME009,11.000,Cleaned up the bottom end of Curve #10.,LinearTable,Final/Finales,
05ME009,11.000-SC4,,LinearTable,Final/Finales,
05ME009,11.000-SC3,,LinearTable,Final/Finales,
05ME009,11.000-SC1,,LinearTable,Final/Finales,
05ME009,11.000-SC2,,LinearTable,Final/Finales,
05ME009,10.000,,LinearTable,Final/Finales,
05ME009,9.000,,LinearTable,Final/Finales,
05ME009,8.000,,LinearTable,Final/Finales,
05ME009,7.000,,LinearTable,Final/Finales,
05ME009,3.000,,LinearTable,Final/Finales,
05ME009,5.000,,LinearTable,Final/Finales,
05ME009,6.000,,LinearTable,Final/Finales,
