Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
08NM240,25.300,Rated 90 V-Notch,LinearTable,Provisional/Provisoire,
08NM240,31.0,,LogarithmicTable,Final/Finales,(0.328:0);(0.01);
08NM240,30.000,4' Rectangular weir,LinearTable,Final/Finales,
08NM240,21.430,4' Rectangular weir,LinearTable,Final/Finales,
08NM240,25.200,Rated 90 deg Vnotch,LinearTable,Final/Finales,
08NM240,21.420,,LinearTable,Final/Finales,
08NM240,25.100,,LinearTable,Final/Finales,
08NM240,21.410,,LinearTable,Final/Finales,
08NM240,25.000,,LinearTable,Final/Finales,
08NM240,21.400,,LinearTable,Final/Finales,
08NM240,17.900,,LinearTable,Final/Finales,
08NM240,21.300,,LinearTable,Final/Finales,
08NM240,17.800,,LinearTable,Final/Finales,
08NM240,21.200,,LinearTable,Final/Finales,
08NM240,17.700,,LinearTable,Final/Finales,
08NM240,17.700-SC1,,LinearTable,Final/Finales,
08NM240,21.100,,LinearTable,Final/Finales,
08NM240,17.600,,LinearTable,Final/Finales,
08NM240,21.000,,LinearTable,Final/Finales,
08NM240,17.500,,LinearTable,Final/Finales,
08NM240,20.000,,LinearTable,Final/Finales,
08NM240,17.410,,LinearTable,Final/Finales,
08NM240,19.000,,LinearTable,Final/Finales,
08NM240,17.400,,LinearTable,Final/Finales,
08NM240,18.300,,LinearTable,Final/Finales,
08NM240,17.300,,LinearTable,Final/Finales,
08NM240,18.200,,LinearTable,Final/Finales,
08NM240,17.200,,LinearTable,Final/Finales,
08NM240,18.100,,LinearTable,Final/Finales,
08NM240,17.100,,LinearTable,Final/Finales,
08NM240,18.000,,LinearTable,Final/Finales,
08NM240,17.000,,LinearTable,Final/Finales,
08NM240,16.000,,LinearTable,Final/Finales,
08NM240,15.000,,LinearTable,Final/Finales,
08NM240,14.000,,LinearTable,Final/Finales,
08NM240,12.000,,LinearTable,Final/Finales,
08NM240,11.000,,LinearTable,Final/Finales,
08NM240,10.000,,LinearTable,Final/Finales,
08NM240,9.000,,LinearTable,Final/Finales,
08NM240,8.000,,LinearTable,Final/Finales,
