STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08HB032,Water Level,NA,2011,2023,13
08HB032,Flow,NA,1961,2023,43
