STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
01BU002,2,1997,"THE ""E"" FOR DISCHARGES ABOVE 206 AND BELOW 0.282 M3/S IS DUE TO CURVE EXTENSION.","LE < E > POUR LES DEBITS SUPERIEURS A 206 OU INFERIEURS A 0,282 M3/S INDIQUE UN PROLONGEMENT DE LA COURBE."
01BU002,2,1999,"THE ""E"" FOR DISCHARGES BELOW 0.673 M3/S IS DUE TO CURVE EXTENSION.","LE < E > POUR LES DEBITS INFERIEURS A 0,673 M3/S INDIQUE UN PROLONGEMENT DE LA COURBE."
01BU002,2,2005,"THE ""E"" FOR DISCHARGES BELOW 0.319 M3/S IS DUE TO CURVE EXTENSION.","LE < E > POUR LES DEBITS INFERIEURS A 0,319 M3/S INDIQUE UN PROLONGEMENT DE LA COURBE."
01BU002,2,2011,MAX. INST. DISCHARGES NOT VALID- OCCURRED DURING BACKWATER CONDITIONS,MAX. INST. DEBITS NON VALIDES ? RELEVES AU COURS DE CONDITIONS DE REMOUS
01BU002,2,2020,"THE 'E' FOR DISCHARGES IN AUG, SEP AND OCT IS DUE TO RATING CURVE EXTENSION.",
01BU002,2,2021,MAX. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS,
01BU002,2,2023,"WATER LEVEL FOR THE PERIOD OF FEB 23 - MAR 6 AND MAR 16 - APR 18 IS UNAVAILABLE DUE TO SENSOR PROBLEMS.
THE `'E' FOR DISCHARGES APR 13-18 IS DUE TO SENSOR PROBLEMS.
",
