STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
06GD001,Water Level,NA,2002,2024,23
06GD001,Instantantaneous Sediment,DI,1993,1993,1
06GD001,Flow,NA,1955,2024,70
