STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08EE003,Water Level,NA,2011,2023,13
08EE003,Flow,NA,1930,2023,66
