Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
02CF007,18.000,New curve to line up with 2018 and 2019 low water mmts,LogarithmicTable,Provisional/Provisoire,(9.379:8.44);(11.74:8.13);(9.7);
02CF007,17.000,,LogarithmicTable,Final/Finales,(9.379:8.44);(11.74:8.13);(9.7);
02CF007,16.000,,LogarithmicTable,Final/Finales,(8.681:8.4);(9.512:8.57);(6.6);
02CF007,15.000,,LinearTable,Final/Finales,
02CF007,14.000,,LinearTable,Final/Finales,
02CF007,13.000-SC7,,LinearTable,Final/Finales,
02CF007,13.000,,LinearTable,Final/Finales,
02CF007,13.000-SC6,,LinearTable,Final/Finales,
02CF007,12.000,,LinearTable,Final/Finales,
02CF007,12.000-SC5,,LinearTable,Final/Finales,
02CF007,12.000-SC4,,LinearTable,Final/Finales,
02CF007,12.000-SC2,,LinearTable,Final/Finales,
02CF007,11.000-SC1,,LinearTable,Final/Finales,
02CF007,11.000,Curve extended from 12.3 to 12.4 M for 2002  Data.,LinearTable,Final/Finales,
02CF007,10.000,,LinearTable,Final/Finales,
02CF007,9.000,,LinearTable,Final/Finales,
02CF007,8.000,,LinearTable,Final/Finales,
02CF007,7.000,,LinearTable,Final/Finales,
02CF007,6.000,,LinearTable,Final/Finales,
02CF007,5.000,,LinearTable,Final/Finales,
02CF007,4.000,,LinearTable,Final/Finales,
