STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08KA013,Water Level,NA,2011,2024,14
08KA013,Flow,NA,1998,2024,27
