Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
08KE024,54.0,"Curve 54.00 was created using five open water measurements from 2025 and is anchored by high-water measurements from 2012, 2018, and 2020-2022. The maximum measurement from 1993 was not used due to time passed since collection. This curve is applicable after the winter ice period 2024/25 due to depositional and/or bank shape changes at the control. Transition to the new curve happens while under ice.",LogarithmicTable,Provisional/Provisoire,(0.832);
08KE024,53.0,"Curve 53.00 was created with four open water measurements from 2024 and is anchored by high-water measurements from 2012, 2018, 2020 and 2021.   The maximum measurements from 1993, 2008 and 2002 were not used due to time passed since collection. The curve is applicable after the ICE measurement on March 26, 2024 due to depositional and/or bank shape changes at the control. Transition to the new curve happens on date of site visit, 2024-06-07. Blend off of previous curve 52.00 done using a shift on 52.00 into new curve.",LogarithmicTable,Final/Finales,(0.833);
08KE024,52.0,"Curve was created with open water measurements from 2022 & 2023. The high end was defined by the highwater measurements in 2012, 2018 and 2020. The low end is validated by four open-water measurements collected in 2022 and three open-water measurements collected in 2023.",LogarithmicTable,Final/Finales,(0.862);
08KE024,51.0,"Curve was created with open water measurements from 2020. The high end was defined by the highwater measurements in 2012, 2018 and 2020. The low end is validated by a measurement in 2021.",LogarithmicTable,Final/Finales,(0.771);
08KE024,50.0,"Curve was created with open water measurements from 2019.  The high end was defined by the highwater measurements in 2008, 2012 and 2020. The low end was defined by a low measurement in 2018.",LogarithmicTable,Final/Finales,(0.78);
08KE024,49.0,Curve was created with open water measurements from 2018.  The high end was defined by the highwater measurements in 2008 and 2012.,LogarithmicTable,Final/Finales,(0.725);
08KE024,48.0,,LogarithmicTable,Final/Finales,(0.781);
08KE024,47.0,,LogarithmicTable,Final/Finales,(0.67);
08KE024,46.0,,LogarithmicTable,Final/Finales,(0.597);
08KE024,45.0,,LogarithmicTable,Final/Finales,(0.75);
08KE024,44.0,First curve in Hydrometric work station,LogarithmicTable,Final/Finales,(0.87);
08KE024,43.0,coincident with table 42 above 1.35 m,LinearTable,Final/Finales,
08KE024,42.0,coincident with table 41 above 1.65 m,LinearTable,Final/Finales,
08KE024,41.0,coincident to table 40 above 1.550 m,LinearTable,Final/Finales,
08KE024,40.0,coincident to table 39 above 1.400 m,LinearTable,Final/Finales,
08KE024,39.0,Coincident @ 2.600m with Table #38.0,LinearTable,Final/Finales,
08KE024,38.0,Coincident with Curve 36 below 1.45m.,LinearTable,Final/Finales,
08KE024,37.0,Coincident with Curve 36 above 1.600m,LinearTable,Final/Finales,
08KE024,36.0,,LinearTable,Final/Finales,
08KE024,35.0,,LinearTable,Final/Finales,
08KE024,34.0,,LinearTable,Final/Finales,
08KE024,33.0,,LinearTable,Final/Finales,
08KE024,32.0,,LinearTable,Final/Finales,
08KE024,31.0,,LinearTable,Final/Finales,
08KE024,30.0,,LinearTable,Final/Finales,
08KE024,29.0,,LinearTable,Final/Finales,
08KE024,28.0,,LinearTable,Final/Finales,
08KE024,27.0,,LinearTable,Final/Finales,
08KE024,25.0,,LinearTable,Final/Finales,
08KE024,24.0,,LinearTable,Final/Finales,
