STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
05BL019,Water Level,NA,2012,2023,12
05BL019,Instantantaneous Sediment,DI,1969,1977,5
05BL019,Flow,NA,1950,2023,74
05BL019,Sediment in mg/L,NA,1972,1977,3
05BL019,Daily Mean Tonnes,NA,1972,1977,3
