STATION_NUMBER,STATION_NAME,PROV_TERR_STATE_LOC,REGIONAL_OFFICE_ID,HYD_STATUS,SED_STATUS,LATITUDE,LONGITUDE,DRAINAGE_AREA_GROSS,DRAINAGE_AREA_EFFECT,RHBN,REAL_TIME,CONTRIBUTOR_ID,OPERATOR_ID,DATUM_ID
08MH076,KANAKA CREEK NEAR WEBSTER CORNERS,BC,2,A,,49.20708847045898,-122.53661346435548,47.70000076293945,45.59999847412109,0,1,647.0,647.0,10.0
