STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08MH076,Water Level,NA,2011,2023,13
08MH076,Flow,NA,1960,2023,64
