STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
05NF002,Water Level,NA,2002,2023,22
05NF002,Instantantaneous Sediment,DI,1984,1987,4
05NF002,Flow,NA,1935,2023,84
05NF002,Sediment in mg/L,NA,1976,1987,12
05NF002,Daily Mean Tonnes,NA,1976,1987,12
