STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
01BL002,Water Level,NA,2011,2023,13
01BL002,Flow,NA,1969,2023,55
