Station ID/Identification de la station,Correction Type/Type de correction,Data Type/Type de données,Start Time (UTC)/Heure de début (TUC),End Time (UTC)/Heure de fin (TUC),Applied Time (UTC)/Temps appliqué (TUC),Timezone Offset/Décalage Horaire,Comment/Commentaire,Settings/Paramètre,Parameters Processing Order/Ordre d'application des paramètres
07SB013,AdjustableTrim,HG,2026-01-20T11:00:00,2026-01-20T23:50:00,2026-01-21T16:37:17,-7,OC- Adjustable trim to remove telemetry spike,"LowerThresholdPoints:(Time:2026-01-20T11:00:00Z,Value:28.2);(Time:2026-01-20T23:50:00Z,Value:28.2),TrimAction:Delete",Normal
07SB013,CopyPaste,HG,2025-11-06T07:00:00,2026-01-14T18:10:00,2026-01-15T23:08:33,-7,"OC - C&P FROM LOGGER, HG2Override: Copy & Paste‌Source Data Set: Stage.Logger2@07SB013, time shift: 00:00 minutes.‌",,PreProcessing
07SB013,Drift,HG,2025-11-06T07:00:00,2026-01-14T18:20:00,2026-01-15T23:15:03,-7,"SRC EST - carried back to start to HG2 to align with HG, RESETDrift correction settings:‌Timestamp 1: 2025-11-06 00:00:00, Offset 1: -0.003‌Timestamp 2: 2026-01-14 11:20:00, Offset 2: -0.01‌","DriftPoints:(Offset:-0.003,Time:2025-11-06T07:00:00Z);(Offset:-0.01,Time:2026-01-14T18:20:00Z)",Normal
07SB013,CopyPaste,HG,2025-06-24T20:55:00,2025-11-06T06:55:00,2026-01-15T23:13:37,-7,"OC - C&P FROM LOGGEROverride: Copy & Paste‌Source Data Set: Stage.Logger@07SB013, time shift: 00:00 minutes.‌",,PreProcessing
07SB013,CopyPaste,HG,2025-05-16T21:25:00,2025-06-24T20:50:00,2025-06-25T19:42:20,-7,"RFT - tx gap fillOverride: Copy & Paste‌Source Data Set: Stage.Logger@07SB013, time shift: 00:00 minutes.‌",,PreProcessing
07SB013,CopyPaste,QR,2025-04-13T14:15:00,2025-05-03T07:05:00,2025-05-23T21:48:47,-7,OC: curve applied to demonstrate thaw changing zero flow conditions to open waterOverride: Log Linear‌Q(t) = 0.00001e^(0.44578733532202347t)‌,,Normal
07SB013,Drift,HG,2025-01-15T21:00:00,2025-05-16T21:20:00,2025-05-20T16:09:17,-7,SRC - visit to visit. From HG2.,"DriftPoints:(Offset:0,Time:2025-01-15T21:00:00Z);(Offset:0.005,Time:2025-05-16T21:20:00Z)",Normal
07SB013,CopyPaste,QR,2024-12-16T12:45:00,2025-04-13T14:20:00,2025-05-23T21:37:55,-7,OC: zero flow conditions verifiedOverride: Linear‌Q(t) = (0)t + 0‌,,Normal
07SB013,Offset,HG,2024-11-29T12:30:00,2025-01-15T21:05:00,2024-12-02T22:14:16,-7,"HG2 OLDOFFSET=28.591999, new offset in AQ = 28.591999 +0.011 (as per average difference between HG and HG2 since last visit) = 28.602999",Offset:0.011,Normal
07SB013,Drift,HG,2024-11-29T12:30:00,2025-01-15T21:05:00,2025-06-19T18:46:26,-7,Drift correction to account for SRC applied in AQ starting 2024-11-29 compared to SRC at logger 2025-01-15,"DriftPoints:(Offset:0,Time:2024-11-29T12:30:00Z);(Offset:-0.002,Time:2025-01-15T21:05:00Z)",Normal
