Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
05DF003,9.0,Rating 9.00 has been drafted to replace the existing Compumod curve,LogarithmicTable,Provisional/Provisoire,(0.76:0.3);(0.29);
05DF003,8.0,,LinearTable,Final/Finales,
05DF003,7.0,,LinearTable,Final/Finales,
