Station ID/Identification de la station,Correction Type/Type de correction,Data Type/Type de données,Start Time (UTC)/Heure de début (TUC),End Time (UTC)/Heure de fin (TUC),Applied Time (UTC)/Temps appliqué (TUC),Timezone Offset/Décalage Horaire,Comment/Commentaire,Settings/Paramètre,Parameters Processing Order/Ordre d'application des paramètres
02HK008,CopyPaste,QR,2024-01-18T13:15:00,2024-01-26T13:05:00,2024-01-29T18:48:30,-5,Override: Linear‌Q(t) = (0.011502998511070488)t + 0.8774253176201683‌,,Normal
02HK008,CopyPaste,QR,2024-01-14T20:45:00,2024-01-18T18:05:00,2024-01-29T18:46:07,-5,Override: Linear‌Q(t) = (-0.16875698335666997)t + 1.7509874768975784‌,,Normal
02HK008,CopyPaste,QR,2024-01-13T02:00:00,2024-01-14T03:30:00,2024-02-01T19:37:11,-5,ICEOverride: Log Linear‌Q(t) = 0.79656929832516e^(0.9965564235585724t)‌,,Normal
02HK008,CopyPaste,HG,2024-01-09T15:40:00,2024-01-09T21:00:00,2024-01-19T13:07:58,-5,"COPY & PASTE: from Stage.Logger for Telemetry Gap FillOverride: Copy & Paste‌Source Data Set: Stage.Logger@02HK008, time shift: 00:00 minutes.‌",,PreProcessing
02HK008,CopyPaste,QR,2024-01-05T03:25:00,2024-01-10T04:35:00,2024-01-29T18:19:57,-5,ICEOverride: Linear‌Q(t) = (0.013119404581736972)t + 0.4770435689516557‌,,Normal
02HK008,CopyPaste,QR,2023-12-20T23:45:00,2023-12-23T21:35:00,2024-02-01T19:30:26,-5,ICEOverride: Log Linear‌Q(t) = 0.42827809766176334e^(-0.05021781867150716t)‌,,Normal
02HK008,CopyPaste,QR,2023-12-07T10:55:00,2023-12-10T05:55:00,2024-01-29T18:13:03,-5,ICEOverride: Log Linear‌Q(t) = 0.3090452899148398e^(0.09466070854466718t)‌,,Normal
02HK008,CopyPaste,QR,2023-11-24T20:55:00,2023-11-26T14:45:00,2024-02-01T19:21:07,-5,ICEOverride: Log Linear‌Q(t) = 0.22088127784402714e^(-0.10200907562977214t)‌,,Normal
02HK008,DeleteRegion,HG,2023-10-11T14:25:00,2023-10-11T14:25:00,2023-10-11T19:33:17,-5,DISREGARD: DUE TO ON SITE INTAKE FLUSH,,Normal
02HK008,CopyPaste,HG,2023-05-10T11:15:00,2023-05-10T11:35:00,2023-06-13T20:50:33,-5,"COPY PASTE:Override: Copy & Paste‌Source Data Set: Stage.Logger@02HK008, time shift: 00:00 minutes.‌",,PreProcessing
02HK008,CopyPaste,HG,2023-05-10T10:30:00,2023-05-10T11:15:29,2023-05-10T18:15:54,-5,"COPY AND PASTE FROM STAGE LOGGEROverride: Copy & Paste‌Source Data Set: Stage.Logger@02HK008, time shift: 00:00 minutes.‌",,PreProcessing
02HK008,CopyPaste,HG,2023-03-28T21:30:00,2023-03-29T09:35:00,2023-05-10T18:14:52,-5,"COPY AND PASTE FROM STAGE LOGGEROverride: Copy & Paste‌Source Data Set: Stage.Logger@02HK008, time shift: 00:00 minutes.‌",,PreProcessing
02HK008,CopyPaste,QR,2023-03-12T15:35:00,2023-03-14T00:00:00,2023-05-01T19:05:37,-5,Override: Linear‌Q(t) = (0.14784431785122776)t + 0.8790955432881783‌,,Normal
02HK008,CopyPaste,QR,2023-03-09T11:05:00,2023-03-12T15:55:00,2023-05-01T19:01:58,-5,Override: Linear‌Q(t) = (-0.0793371701137707)t + 1.1426866788911498‌,,Normal
02HK008,CopyPaste,QR,2023-03-03T15:05:00,2023-03-09T12:05:00,2023-05-01T18:56:13,-5,Override: Linear‌Q(t) = (-0.03329716439662753)t + 1.3679777385954823‌,,Normal
