STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02HK008,Water Level,NA,2002,2024,23
02HK008,Instantantaneous Sediment,DI,1991,1994,4
02HK008,Flow,NA,1982,2024,43
