Station ID/Identification de la station,Correction Type/Type de correction,Data Type/Type de données,Start Time (UTC)/Heure de début (TUC),End Time (UTC)/Heure de fin (TUC),Applied Time (UTC)/Temps appliqué (TUC),Timezone Offset/Décalage Horaire,Comment/Commentaire,Settings/Paramètre,Parameters Processing Order/Ordre d'application des paramètres
05TF002,DeleteRegion,HG,2023-07-17T11:15:00,2023-07-17T11:15:00,2023-07-17T12:24:23,-6,SPIKE,,Normal
05TF002,DeleteRegion,HG,2023-05-07T06:25:00,2023-05-07T06:25:00,2023-05-08T13:38:33,-6,SPIKE. ,,Normal
05TF002,Deviation,HG,2023-04-09T07:15:00,2023-04-28T07:00:00,2023-06-15T13:50:38,-6,CLEAN UP TRACE,"DeviationValue:0.003,DeviationType:DeviationFromMinimum,WindowSizeInMinutes:60",Normal
05TF002,DeleteRegion,HG,2023-03-24T05:10:00,2023-03-24T11:40:00,2023-04-03T13:51:16,-6,Slush effecting orifice.,,Normal
05TF002,DeleteRegion,HG,2023-03-17T06:40:00,2023-03-17T11:40:00,2023-03-20T13:39:16,-6,SLUSH,,Normal
05TF002,Deviation,HG,2023-03-17T06:25:00,2023-03-19T10:55:00,2023-03-20T13:33:30,-6,AUTO TRIM ICE/SLUSH,"DeviationValue:0.01,DeviationType:DeviationFromMinimum,WindowSizeInMinutes:60",Normal
05TF002,Drift,HG,2023-02-14T22:06:00,2023-06-15T16:20:00,2023-02-15T14:51:48,-6,SRC - VISIT TO VISIT - NO RESET,"DriftPoints:(Offset:-0.005,Time:2023-02-14T22:06:00Z);(Offset:0,Time:2023-06-15T16:20:00Z)",Normal
05TF002,CopyPaste,HG,2023-02-14T22:05:00,2023-06-14T16:15:00,2023-06-15T13:48:05,-6,"FILL DAT AGAPS USING LOGGEROverride: Copy & Paste‌Source Data Set: Stage.Logger@05TF002, time shift: 00:00 minutes.‌",,PreProcessing
05TF002,DeleteRegion,HG,2023-01-27T08:00:00,2023-02-03T19:05:00,2023-01-30T15:27:23,-6,PAINTING- MAYBE ICE EFFECTED. ,,Normal
05TF002,FillGaps,QR,2023-01-27T07:55:00,2023-02-03T19:10:00,2023-12-04T19:52:58,-6,ICE AND SLUSH,"ResamplePeriod:PT2H,GapLimit:MaxDuration",Normal
05TF002,CopyPaste,QR,2022-12-01T14:35:00,2023-01-05T12:40:00,2023-12-06T17:20:44,-6,"ADJUSTED DISCHARGE DURING ICE PERIOD, VERY INSIGNIFICANT.Override: Freehand‌",,Normal
05TF002,Drift,HG,2022-10-11T14:55:00,2023-02-14T22:05:00,2022-10-12T16:18:22,-6,SRC ,"DriftPoints:(Offset:-0.005,Time:2022-10-11T14:55:00Z);(Offset:-0.005,Time:2023-02-14T22:05:00Z)",Normal
05TF002,DeleteRegion,HG,2022-07-28T15:55:00,2022-07-28T15:55:00,2022-08-02T14:03:09,-6,INVALID SPIKE,,Normal
05TF002,DeleteRegion,HG,2022-07-26T11:55:00,2022-07-26T11:55:00,2022-08-02T14:02:49,-6,INVALID SPIKE,,Normal
05TF002,Drift,HG,2022-06-08T18:15:00,2022-10-11T14:50:00,2022-06-09T15:56:13,-6,SRC BLENDED  VISIT TO VISIT NR,"DriftPoints:(Offset:-0.008,Time:2022-06-08T18:15:00Z);(Offset:-0.005,Time:2022-10-11T14:50:00Z)",Normal
05TF002,Drift,HG,2022-06-08T16:50:00,2022-06-08T18:10:00,2022-06-09T15:55:52,-6,SRC INTERPOLATED,"DriftPoints:(Offset:-0.007,Time:2022-06-08T16:50:00Z);(Offset:-0.008,Time:2022-06-08T18:10:00Z)",Normal
05TF002,Drift,HG,2022-02-09T19:20:00,2022-06-08T16:45:00,2022-06-09T15:55:08,-6,SRC BLENDED VISIT TO VISIT NR,"DriftPoints:(Offset:-0.002,Time:2022-02-09T19:20:00Z);(Offset:-0.007,Time:2022-06-08T16:45:00Z)",Normal
05TF002,DeleteRegion,HG,2021-09-19T10:45:00,2021-09-19T10:45:00,2021-09-20T12:50:58,-6,SPIKE,,Normal
05TF002,Drift,HG,2021-06-22T16:15:00,2022-02-09T19:15:00,2022-11-08T21:17:10,-6,SRC VISIT TO VISIT,"DriftPoints:(Offset:-0.001,Time:2021-06-22T16:15:00Z);(Offset:-0.002,Time:2022-02-09T19:15:00Z)",Normal
05TF002,CopyPaste,QR,2021-02-19T16:25:00,2021-03-01T20:50:00,2023-01-27T16:40:17,-6,"-40C+ temperatures in early to mid Feb. causes freezing on control, verified by aerial photoOverride: Freehand‌",,Normal
05TF002,CopyPaste,HG,2021-02-19T15:55:00,2022-02-09T18:50:00,2022-11-08T21:02:58,-6,"COPY LOGGER DATAOverride: Copy & Paste‌Source Data Set: Stage.Logger@05TF002, time shift: 00:00 minutes.‌",,PreProcessing
05TF002,DeleteRegion,QR,2021-02-19T15:45:00,2021-02-19T16:20:00,2023-01-27T16:50:02,-6,,,Normal
05TF002,Drift,HG,2021-02-19T15:20:00,2021-06-22T16:10:00,2021-06-23T15:42:33,-6,"SRC - VISIT TO VISIT - NO RESET                                                       Drift Correction of (Date/Time, Diff): (2021-02-19 09:20:00, 0.000m), (2021-06-22 10:10:00, -0.001m)","DriftPoints:(Offset:0,Time:2021-02-19T15:20:00Z);(Offset:-0.001,Time:2021-06-22T16:10:00Z)",Normal
05TF002,DeleteRegion,HG,2021-01-24T12:55:00,2021-02-19T15:40:00,2021-02-25T15:48:37,-6,BLOCK DAMAGED STAGE NO GOOD Delete region,,Normal
05TF002,CopyPaste,HG,2020-06-16T19:05:00,2021-02-19T15:40:00,2021-02-25T16:29:32,-6,Copy and Paste from Stage.Logger@05TF002,,PreProcessing
05TF002,Drift,HG,2020-06-16T19:00:00,2021-01-24T12:50:00,2021-02-25T16:06:47,-6,"SRC ASSUME NO CHANGE PRIOR TO BLOCK DAMAGE Drift Correction of (Date/Time, Diff): (2020-06-16 13:00:00, 0.000m), (2021-01-24 06:50:00, 0.000m)","DriftPoints:(Offset:0,Time:2020-06-16T19:00:00Z);(Offset:0,Time:2021-01-24T12:50:00Z)",Normal
05TF002,Drift,HG,2020-06-16T16:50:00,2020-06-16T19:00:00,2020-12-03T17:17:16,-6,"SRC DURING VISIT Drift Correction of (Date/Time, Diff): (2020-06-16 10:50:00, -0.004m), (2020-06-16 13:00:00, 0.000m)","DriftPoints:(Offset:-0.004,Time:2020-06-16T16:50:00Z);(Offset:0,Time:2020-06-16T19:00:00Z)",Normal
05TF002,Drift,HG,2020-02-12T21:50:00,2020-06-16T16:45:00,2020-12-03T17:14:41,-6,"SRC NO RESET Drift Correction of (Date/Time, Diff): (2020-02-12 15:50:00, 0.006m), (2020-06-16 10:45:00, -0.004m)","DriftPoints:(Offset:0.006,Time:2020-02-12T21:50:00Z);(Offset:-0.004,Time:2020-06-16T16:45:00Z)",Normal
05TF002,CopyPaste,HG,2020-02-12T21:40:00,2020-06-16T19:00:00,2020-06-17T20:14:55,-6,Copy and Paste from Stage.Logger@05TF002,,PreProcessing
05TF002,DeleteRegion,HG,2019-08-13T17:30:00,2019-08-13T17:30:00,2020-03-30T15:14:59,-6,SPIKE                        Delete region,,Normal
05TF002,Drift,HG,2019-08-13T17:06:00,2020-02-12T21:45:00,2020-03-30T15:16:10,-6,"SRC - VISIT TO VISIT NO RESET                               Drift Correction of (Date/Time, Diff): (2019-08-13 11:06:00, 0.001m), (2020-02-12 15:45:00, 0.006m)","DriftPoints:(Offset:0.001,Time:2019-08-13T17:06:00Z);(Offset:0.006,Time:2020-02-12T21:45:00Z)",Normal
05TF002,CopyPaste,HG,2019-08-13T17:05:00,2020-02-12T21:40:00,2020-03-30T15:13:58,-6,FILL DATA GAPS                                     Copy and Paste from Stage.Logger@05TF002,,Normal
05TF002,RevertToRaw,QR,2019-02-13T06:00:00,2019-02-14T16:35:00,2020-11-02T14:34:51,-6,Revert to Raw data,,Normal
05TF002,Drift,QR,2019-02-12T15:25:00,2019-02-13T05:55:00,2020-11-02T14:35:14,-6,"ADJUST FREEHAND Drift Correction of (Date/Time, Diff): (2019-02-12 09:25:00, 0.000m^3/s), (2019-02-12 23:55:00, 0.049m^3/s)","DriftPoints:(Offset:0,Time:2019-02-12T15:25:00Z);(Offset:0.0489685777959834,Time:2019-02-13T05:55:00Z)",Normal
05TF002,CopyPaste,QR,2019-01-24T11:50:00,2019-02-16T05:10:00,2020-11-02T14:30:18,-6,ICE BUILDUP/RELEASE ON CONTROL Freehand Correction without generating points.,,Normal
05TF002,CopyPaste,QR,2019-01-15T22:15:00,2019-01-24T12:30:00,2020-11-02T14:27:40,-6,ICE COLLECTING/RELEASING ON CONTROLFreehand Correction without generating points.,,Normal
