STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08NH115,Water Level,NA,2011,2022,12
08NH115,Flow,NA,1958,2022,61
