Station ID/Identification de la station,Correction Type/Type de correction,Data Type/Type de données,Start Time (UTC)/Heure de début (TUC),End Time (UTC)/Heure de fin (TUC),Applied Time (UTC)/Temps appliqué (TUC),Timezone Offset/Décalage Horaire,Comment/Commentaire,Settings/Paramètre,Parameters Processing Order/Ordre d'application des paramètres
08NH115,CopyPaste,HG,2023-10-24T15:35:00,2024-01-11T14:20:00,2024-01-12T17:38:39,-7,"OC. Fill missing telemetry.Override: Copy & Paste‌Source Data Set: Stage.Logger@08NH115, time shift: 00:00 minutes.‌",,PreProcessing
08NH115,CopyPaste,HG,2023-09-21T19:15:00,2023-10-24T14:05:00,2023-10-25T16:03:12,-7,"OC- TELEM GAPSOverride: Copy & Paste‌Source Data Set: Stage.Logger@08NH115, time shift: 00:00 minutes.‌",,PreProcessing
08NH115,CopyPaste,HG,2023-09-15T01:50:00,2023-09-21T17:25:00,2023-09-21T21:46:33,-7,"OC - GAP FILLOverride: Copy & Paste‌Source Data Set: Stage.Logger@08NH115, time shift: 00:00 minutes.‌",,PreProcessing
08NH115,Offset,HG,2023-09-15T01:50:00,2023-09-21T17:20:00,2023-09-21T22:09:55,-7,SRC - NEW WEIR,Offset:-0.241,Normal
08NH115,DeleteRegion,QR,2023-09-15T01:45:00,2023-09-15T01:45:00,2023-10-10T16:33:18,-7,,,Normal
08NH115,DeleteRegion,QR,2023-09-11T18:15:00,2023-09-15T01:40:00,2023-09-18T22:38:11,-7,OC - Weir Construction ,,Normal
08NH115,DeleteRegion,HG,2022-07-31T21:40:00,2022-07-31T21:40:00,2022-11-28T20:44:38,-7,spike,,Normal
08NH115,DeleteRegion,HG,2022-06-14T07:20:00,2023-01-01T07:05:00,2023-02-03T22:00:21,-7,Unusable data after the weir is destroyed,,Normal
08NH115,CopyPaste,HG,2022-06-14T07:20:00,2022-09-15T20:20:00,2022-11-29T20:49:24,-7,"telem gapsOverride: Copy & Paste‌Source Data Set: Stage.Logger@08NH115, time shift: 00:00 minutes.‌",,Normal
08NH115,Offset,HG,2022-06-13T20:20:00,2022-06-14T07:20:00,2022-11-29T17:54:06,-7,SRC to gap before weir destruction,Offset:0.005,Normal
08NH115,Drift,HG,2022-05-30T17:00:00,2022-06-13T19:20:00,2022-11-29T16:13:22,-7,SRC,"DriftPoints:(Offset:0.002,Time:2022-05-30T17:00:00Z);(Offset:-0.002,Time:2022-06-13T19:20:00Z)",Normal
08NH115,Offset,HG,2022-05-06T04:55:00,2022-05-06T05:20:00,2022-11-29T20:54:46,-7,stage jump,Offset:-0.003,Normal
08NH115,Offset,HG,2022-05-06T01:45:00,2022-05-06T02:50:00,2022-11-29T20:53:12,-7,stage jump,Offset:-0.005,Normal
08NH115,Drift,HG,2022-05-05T19:15:00,2022-05-30T16:45:00,2022-11-29T16:09:50,-7,SRC,"DriftPoints:(Offset:0,Time:2022-05-05T19:15:00Z);(Offset:0.002,Time:2022-05-30T16:45:00Z)",Normal
08NH115,Offset,QR,2022-04-13T11:35:00,2022-04-13T19:20:00,2023-03-16T14:41:38,-7,,Offset:-0.003474773281504806,Normal
08NH115,CopyPaste,QR,2022-04-13T11:35:00,2022-04-13T19:20:00,2022-12-21T18:52:21,-7,ice periodOverride: Linear‌Q(t) = (0.002300957777100645)t + 0.03933484809803421‌,,Normal
08NH115,Drift,HG,2022-04-08T13:55:00,2022-05-05T18:45:00,2022-05-06T14:31:31,-7,SRC- VISIT TO VISIT,"DriftPoints:(Offset:0,Time:2022-04-08T13:55:00Z);(Offset:-0.006,Time:2022-05-05T18:45:00Z)",Normal
08NH115,CopyPaste,HG,2022-03-30T20:30:00,2022-03-30T23:05:00,2023-02-02T16:27:28,-7,"Override: Copy & Paste‌Source Data Set: Stage.Logger@08NH115, time shift: 00:00 minutes.‌",,PreProcessing
08NH115,CopyPaste,HG,2022-03-18T17:50:00,2022-03-19T09:40:00,2023-02-02T16:25:34,-7,"Override: Copy & Paste‌Source Data Set: Stage.Logger@08NH115, time shift: 00:00 minutes.‌",,PreProcessing
08NH115,CopyPaste,QR,2022-03-09T18:05:00,2022-03-15T02:50:00,2022-12-21T18:48:29,-7,ice on weirOverride: Linear‌Q(t) = (-0.0024161560393914402)t + 0.03455604503582395‌,,Normal
08NH115,Drift,QR,2022-03-09T16:55:00,2022-03-15T03:00:00,2023-03-16T14:44:11,-7,,"DriftPoints:(Offset:0,Time:2022-03-09T16:55:00Z);(Offset:0,Time:2022-03-11T10:45:00Z);(Offset:-0.0015229220920847802,Time:2022-03-14T16:40:00Z);(Offset:0,Time:2022-03-15T03:00:00Z)",Normal
08NH115,CopyPaste,HG,2022-02-27T22:25:00,2022-03-02T09:55:00,2022-04-08T18:15:55,-7,"OC- TELEM GAPOverride: Copy & Paste‌Source Data Set: Stage.Logger@08NH115, time shift: 00:00 minutes.‌",,PreProcessing
08NH115,CopyPaste,QR,2022-02-21T15:05:00,2022-02-26T17:15:00,2022-12-21T18:36:02,-7,ice periodOverride: Linear‌Q(t) = (-0.0006628237511886626)t + 0.021762259979529172‌,,Normal
08NH115,CopyPaste,HG,2022-02-05T19:25:00,2022-02-06T00:55:00,2022-04-08T18:15:05,-7,"OC- TELEM GAPOverride: Copy & Paste‌Source Data Set: Stage.Logger@08NH115, time shift: 00:00 minutes.‌",,PreProcessing
08NH115,DeleteRegion,HG,2022-02-03T00:35:00,2022-02-05T00:55:00,2022-02-09T15:19:59,-7,,,Normal
08NH115,FillGaps,QR,2022-02-03T00:30:00,2022-02-05T01:00:00,2022-12-21T17:30:44,-7,ice period,"ResamplePeriod:PT5M,GapLimit:MaxDuration",Normal
08NH115,CopyPaste,QR,2022-02-02T11:55:00,2022-02-05T04:30:00,2022-12-21T17:26:54,-7,ice periodOverride: Linear‌Q(t) = (-0.00045064587710898994)t + 0.01848852405322415‌,,Normal
08NH115,Drift,HG,2022-01-13T18:25:00,2022-04-08T13:50:00,2022-04-12T17:54:18,-7,SRC,"DriftPoints:(Offset:-0.003,Time:2022-01-13T18:25:00Z);(Offset:0,Time:2022-04-08T13:50:00Z)",Normal
08NH115,CopyPaste,HG,2022-01-13T11:10:00,2022-01-19T06:15:00,2022-04-08T18:14:01,-7,"OC- TELEM GAPOverride: Copy & Paste‌Source Data Set: Stage.Logger@08NH115, time shift: 00:00 minutes.‌",,PreProcessing
08NH115,AdjustableTrim,HG,2022-01-07T08:55:00,2022-01-08T01:30:00,2022-04-01T20:02:08,-7,painting,"LowerThresholdPoints:(Time:2022-01-07T08:55:00Z,Value:0.03960345092552127);(Time:2022-01-08T01:30:00Z,Value:0.03960345092552127),UpperThresholdPoints:(Time:2022-01-07T08:55:00Z,Value:0.04376005762771174);(Time:2022-01-08T01:30:00Z,Value:0.04376005762771174),TrimAction:Delete",Normal
08NH115,CopyPaste,QR,2021-12-17T08:30:00,2021-12-19T18:50:00,2022-04-01T19:34:13,-7,ice periodOverride: Linear‌Q(t) = (-0.0006982802674031119)t + 0.02689623775436822‌,,Normal
08NH115,CopyPaste,QR,2021-12-10T13:05:00,2021-12-11T01:30:00,2022-04-01T19:32:01,-7,ice periodOverride: Linear‌Q(t) = (-0.00003999444521593826)t + 0.033568559111609816‌,,Normal
08NH115,CopyPaste,QR,2021-12-06T05:50:00,2021-12-07T21:10:00,2022-04-01T19:30:09,-7,ice periodOverride: Linear‌Q(t) = (0.0019125482477120555)t + 0.036140617451073796‌,,Normal
08NH115,CopyPaste,HG,2021-10-05T18:10:00,2022-01-13T18:20:00,2022-04-01T17:43:15,-7,"telem gapsOverride: Copy & Paste‌Source Data Set: Stage.Logger@08NH115, time shift: 00:00 minutes.‌",,Normal
08NH115,DeleteRegion,HG,2021-10-05T18:05:00,2021-10-05T18:05:00,2021-10-29T17:28:20,-7,dig pool,,Normal
08NH115,Drift,HG,2021-10-05T18:00:00,2022-01-13T18:20:00,2022-04-01T18:37:28,-7,SRC,"DriftPoints:(Offset:0.002,Time:2021-10-05T18:00:00Z);(Offset:-0.003,Time:2022-01-13T18:20:00Z)",Normal
08NH115,CopyPaste,HG,2021-06-23T09:20:00,2021-10-04T09:50:00,2021-10-29T16:22:34,-7,"gap fillOverride: Copy & Paste‌Source Data Set: Stage.Logger@08NH115, time shift: 00:00 minutes.‌",,PreProcessing
08NH115,Drift,HG,2021-06-22T19:40:00,2021-10-05T17:55:00,2022-04-01T18:34:39,-7,SRC,"DriftPoints:(Offset:-0.003,Time:2021-06-22T19:40:00Z);(Offset:0.001,Time:2021-10-05T17:55:00Z)",Normal
08NH115,DeleteRegion,HG,2021-06-22T19:25:00,2021-06-22T19:35:00,2021-10-29T17:25:29,-7,dig pool?,,Normal
08NH115,DeleteRegion,HG,2021-06-22T19:05:00,2021-06-22T19:10:00,2021-10-29T17:26:54,-7,dig pool,,Normal
08NH115,Drift,HG,2021-06-01T18:05:00,2021-06-22T18:40:00,2022-04-01T18:30:25,-7,SRC AVG,"DriftPoints:(Offset:0.001,Time:2021-06-01T18:05:00Z);(Offset:0,Time:2021-06-22T18:40:00Z)",Normal
08NH115,DeleteRegion,HG,2021-06-01T17:45:00,2021-06-01T18:00:00,2021-10-29T17:21:01,-7,digging pool,,Normal
08NH115,CopyPaste,HG,2021-05-21T13:55:00,2021-06-01T17:25:00,2021-06-02T18:31:57,-7,"OC - telemetry Gap Override: Copy & Paste‌Source Data Set: Stage.Logger@08NH115, time shift: 00:00 minutes.‌",,Normal
08NH115,Drift,HG,2021-05-04T20:00:00,2021-06-01T17:40:00,2021-10-29T17:19:37,-7,SRC,"DriftPoints:(Offset:0.001,Time:2021-05-04T20:00:00Z);(Offset:0,Time:2021-06-01T17:40:00Z)",Normal
08NH115,CopyPaste,HG,2021-04-08T07:30:00,2021-05-04T03:15:00,2021-10-29T15:57:37,-7,"gap fillOverride: Copy & Paste‌Source Data Set: Stage.Logger@08NH115, time shift: 00:00 minutes.‌",,Normal
08NH115,Drift,HG,2021-04-07T17:20:00,2021-05-04T19:55:00,2021-10-29T16:30:57,-7,SRC,"DriftPoints:(Offset:0,Time:2021-04-07T17:20:00Z);(Offset:-0.001,Time:2021-05-04T19:55:00Z)",Normal
08NH115,DeleteRegion,HG,2021-04-07T17:10:00,2021-04-07T17:15:00,2021-10-29T16:29:01,-7,digging weir pool,,Normal
08NH115,CopyPaste,QR,2021-02-08T08:35:00,2021-02-24T06:55:00,2021-10-29T18:28:08,-7,ICE PERIODOverride: Linear‌Q(t) = (-0.00007532693984306885)t + 0.0096‌,,Normal
08NH115,CopyPaste,QR,2021-01-21T10:25:00,2021-01-28T19:45:00,2021-10-29T18:25:03,-7,ICE PERIODOverride: Linear‌Q(t) = (-0.00040601503759398486)t + 0.0138‌,,Normal
08NH115,DeleteRegion,QR,2021-01-15T20:25:00,2021-01-15T20:35:00,2021-01-19T19:30:01,-7,DEL - BW from working in gauge pool. ,,Normal
08NH115,Offset,HG,2021-01-15T19:15:00,2021-04-07T17:05:00,2021-10-29T16:28:07,-7,SRC,Offset:-0.001,Normal
08NH115,CopyPaste,HG,2021-01-15T19:15:00,2021-04-07T16:35:00,2022-04-01T18:24:17,-7,"telem gapsOverride: Copy & Paste‌Source Data Set: Stage.Logger@08NH115, time shift: 00:00 minutes.‌",,PreProcessing
08NH115,DeleteRegion,QR,2021-01-15T19:10:00,2021-01-15T19:10:00,2021-11-10T18:10:05,-7,spike,,Normal
08NH115,SinglePoint,HG,2021-01-15T19:10:00,2021-01-15T19:10:00,2021-01-19T19:26:49,-7,SRC - between corrections. ,Value:0.043,Normal
08NH115,AdjustableTrim,HG,2021-01-15T19:05:00,2021-01-15T20:55:00,2022-04-01T18:38:39,-7,spikes from visit,"UpperThresholdPoints:(Time:2021-01-15T19:05:00Z,Value:0.04147581709588816);(Time:2021-01-15T20:55:00Z,Value:0.04147581709588816),TrimAction:Delete",Normal
08NH115,CopyPaste,QR,2020-12-24T03:20:00,2020-12-27T14:10:00,2021-03-08T22:09:16,-7,ICE PERIODOverride: Linear‌Q(t) = (-0.0010720321931589542)t + 0.0176‌,,Normal
08NH115,CopyPaste,QR,2020-12-12T09:00:00,2020-12-14T22:05:00,2021-03-08T22:07:10,-7,ICE PERIODOverride: Linear‌Q(t) = (0.0009272578444747616)t + 0.00984‌,,Normal
08NH115,CopyPaste,QR,2020-12-05T09:20:00,2020-12-08T11:40:00,2021-03-08T22:05:23,-7,ICE PERIODOverride: Linear‌Q(t) = (0)t + 0.0129‌,,Normal
08NH115,CopyPaste,QR,2020-10-25T05:30:00,2020-10-26T05:10:00,2021-03-08T22:00:15,-7,ICE PERIODOverride: Freehand‌,,Normal
08NH115,Drift,HG,2020-10-20T19:25:00,2021-01-15T19:05:00,2021-01-19T19:22:53,-7,SRC ,"DriftPoints:(Offset:0,Time:2020-10-20T19:25:00Z);(Offset:-0.001,Time:2021-01-15T19:05:00Z)",Normal
08NH115,CopyPaste,HG,2020-09-03T22:50:00,2020-10-20T18:50:00,2020-10-21T06:01:43,-7,Copy and Paste from Stage.Logger@08NH115,,PreProcessing
08NH115,DeleteRegion,HG,2020-09-03T22:05:00,2020-09-03T22:25:00,2020-12-28T20:07:41,-7,dig pool,,Normal
08NH115,DeleteRegion,QR,2020-09-03T21:45:00,2020-09-03T22:00:00,2021-03-08T21:16:53,-7,dig pool,,Normal
08NH115,Drift,HG,2020-07-11T22:25:00,2020-09-03T22:00:00,2020-12-28T20:07:04,-7,SRC,"DriftPoints:(Offset:0,Time:2020-07-11T22:25:00Z);(Offset:-0.011,Time:2020-09-03T22:00:00Z)",Normal
