STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
10MA003,2,2013,Poor WL record in low water. High water good record.,Enregistrement du niveau d'eau de mauvaise qualite dans de faibles niveaux d'eau. Enregistrement dans de hauts niveaux d'eau ? bonne qualite.
