Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
02GG005,21.00,New HWS Curve - Mid to High Control Alteration,LogarithmicTable,Provisional/Provisoire,(2.04594:1.59);(1.7);
02GG005,20,New HWS Curve,LogarithmicTable,Final/Finales,(1.9918:1.58);(1.62);
02GG005,19.000,"Broken-back"" curve""",LinearTable,Final/Finales,
02GG005,18.000,Same as #17 from 2.30 m to 3.40 m. (broken-back),LinearTable,Final/Finales,
02GG005,17.000,"brokenbackcurve"" #16 revised betwen 1.9 to 2.4M""",LinearTable,Final/Finales,
02GG005,16.000-SC2,,LinearTable,Final/Finales,
02GG005,16.000,New armor stone installed on old steel control,LinearTable,Final/Finales,
02GG005,16.000-SC1,,LinearTable,Final/Finales,
02GG005,15.000,Based on curve 14,LinearTable,Final/Finales,
02GG005,14.000,,LinearTable,Final/Finales,
