Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
08MA006,53.00,See 08MA006_20250114_53.00_RMD.pdf for more details,LogarithmicTable,Provisional/Provisoire,(0.6980546195512881:0.164);(0.395);
08MA006,52.00,"Curve created using 2023 open water measurements and high measurements from 2018, 2019 and 2021. The low end of the curve is farther left than previous Curve 50.00 and there is no breakpoint (C50.00 has BP at HG 0.376m).",LogarithmicTable,Final/Finales,(0.16);
08MA006,51.00,Curve created using 2022 open water measurements and high measurements from 2019 and 2021. The low end of the curve is farther left than previous Curve 50.00 and there is no breakpoint (C50.00 has BP at HG 0.376m).,LogarithmicTable,Final/Finales,(0.182);
08MA006,50.00,This Curve was created with open water and ice (bridged ice) measurements from Mar 2019- June 2021. The upper end was defined by the 2012 and 2018 high water measurement.,LogarithmicTable,Final/Finales,(0.376:-0.114);(0.19);
08MA006,49.000,Created for 2018 Review period,LogarithmicTable,Final/Finales,
08MA006,48.000,Developed for 2017 review period,LogarithmicTable,Final/Finales,(0.18);
08MA006,47.000,curve created using open water measurements from 2015,LogarithmicTable,Provisional/Provisoire,(0.18);
08MA006,46.000,,LogarithmicTable,Final/Finales,(0.13);
08MA006,45.000,,LogarithmicTable,Final/Finales,(0.17);
08MA006,44.000,Shift to new curve during the ice period,LogarithmicTable,Final/Finales,(-0.01);
08MA006,43.000,,LogarithmicTable,Final/Finales,(0.13);
08MA006,42.000,Shift to new curve during ice period,LogarithmicTable,Final/Finales,(0.377);
08MA006,41.000,Coincident with #40 abv 1.3 m,LinearTable,Final/Finales,
08MA006,40.000,Coincident with #39 abv .65 m,LinearTable,Final/Finales,
08MA006,39.000,Coincident with #38 blo .6 m,LinearTable,Final/Finales,
08MA006,38.000,"Extd low end to .45m, coincident with #37 abv 1.1m",LinearTable,Final/Finales,
08MA006,37.000,"Extd low end to .45m, coincident with #37 abv 1.1m",LinearTable,Final/Finales,
08MA006,36.000,Coincident w/T35 @ & above 0.85m,LinearTable,Final/Finales,
08MA006,35.000,Coincident w/T34 below 0.570m and @ & above 1.000m,LinearTable,Final/Finales,
08MA006,34.000,Coincident w/ T33 below 0.65 & above 1.15,LinearTable,Final/Finales,
08MA006,33.000,,LinearTable,Final/Finales,
08MA006,32.000,,LinearTable,Final/Finales,
08MA006,31.000,,LinearTable,Final/Finales,
08MA006,30.000,,LinearTable,Final/Finales,
08MA006,30.000-SC5,,LinearTable,Final/Finales,
08MA006,29.000,,LinearTable,Final/Finales,
08MA006,29.000-SC4,,LinearTable,Final/Finales,
08MA006,28.000,,LinearTable,Final/Finales,
08MA006,27.000,,LinearTable,Final/Finales,
08MA006,27.000-SC3,,LinearTable,Final/Finales,
08MA006,26.000,,LinearTable,Final/Finales,
08MA006,25.000-SC2,,LinearTable,Final/Finales,
08MA006,25.000,,LinearTable,Final/Finales,
08MA006,25.000-SC1,,LinearTable,Final/Finales,
08MA006,24.000,,LinearTable,Final/Finales,
08MA006,23.000,,LinearTable,Final/Finales,
08MA006,22.000,,LinearTable,Final/Finales,
