STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
05FC007,Water Level,NA,2012,2023,12
05FC007,Flow,NA,1986,2023,38
