STATION_NUMBER,STATION_NAME,PROV_TERR_STATE_LOC,REGIONAL_OFFICE_ID,HYD_STATUS,SED_STATUS,LATITUDE,LONGITUDE,DRAINAGE_AREA_GROSS,DRAINAGE_AREA_EFFECT,RHBN,REAL_TIME,CONTRIBUTOR_ID,OPERATOR_ID,DATUM_ID
05FC007,YOUNG CREEK NEAR CASTOR,AB,3,A,,52.25918960571289,-111.7301025390625,76.5,72.9000015258789,0,1,10.0,647.0,10.0
