STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08NG077,Water Level,NA,2011,2024,14
08NG077,Flow,NA,1973,2024,52
