STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
05TG006,2,2003,DISCHARGES SHOULD BE USED WITH CAUTION,UTILISER DEBITS AVEC PRUDENCE
05TG006,2,2024,"MINIMUM WATER LEVEL INSTANTANEOUS AND DAILY NOT VALID- MAY HAVE OCCURRED DURING PERIOD OF UNAVAILABLE RECORD 

MINIMUM DISCHARGE INSTANTANEOUS NOT VALID- OCCURRED UNDER ICE ",
