STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
09FA001,Water Level,NA,2015,2023,9
09FA001,Flow,NA,1979,2023,27
